id;parent_id;niveau;niveau_nom;code;libelle;chemin_codes;chemin_libelles;definition;source;url
term:213_04;sg:213;4;terme;213_04;TABLEUR;2 > 21 > 213 > 213_04;Les outils pour gérer l'entreprise > Science des données > INFORMATIQUE > TABLEUR;Programme qui affiche un tableau d’éléments organisé en rangées et en colonnes, et dans lequel la modification du contenu d’un élément peut provoquer de nouveaux calculs sur un ou plusieurs autres éléments, en fonction de relations entre éléments, définies par l’utilisateur. Source : Dictionnaire français/anglais de l’informatique / France H. Lafargue.- AFNOR, 2003;Dictionnaire français/anglais de l’informatique / France H. Lafargue.- AFNOR, 2003.;https://aciege.org/Dct/Fra/Fra_213_04.html
term:213_69;sg:213;4;terme;213_69;TERMINAL;2 > 21 > 213 > 213_69;Les outils pour gérer l'entreprise > Science des données > INFORMATIQUE > TERMINAL;Unité fonctionnelle par laquelle des données peuvent être introduites dans un ordinateur, un système informatique, un système de traitement de l’information ou un réseau d’ordinateurs, ou en être extraites. Source : Dictionnaire français/anglais de l’informatique / France H. Lafargue.- AFNOR, 2003;Dictionnaire français/anglais de l’informatique / France H. Lafargue.- AFNOR, 2003.;https://aciege.org/Dct/Fra/Fra_213_69.html
term:213_05;sg:213;4;terme;213_05;TRAITEMENT DE TEXTE;2 > 21 > 213 > 213_05;Les outils pour gérer l'entreprise > Science des données > INFORMATIQUE > TRAITEMENT DE TEXTE;Ensemble d’opérations informatiques effectuées sur du texte, telles que la saisie, la mise en form, le tri, la fusion, le stockage, l’extraction, l’affichage et l’impression. Source : Dictionnaire français/anglais de l’informatique / Francis H. Lafargue. Saint-Denis-La-Plaine : AFNOR, 2003;Dictionnaire français/anglais de l’informatique / Francis H. Lafargue. Saint-Denis-La-Plaine : AFNOR, 2003.;https://aciege.org/Dct/Fra/Fra_213_05.html
term:222_77;sg:222;4;terme;222_77;AUDIOVISUEL;2 > 22 > 222 > 222_77;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > AUDIOVISUEL;Déf 1 : Mot composé sur les deux racines latines audio et vidéo et désignant l'ensemble des techniques capables de reproduire (simultanément ou non) l'image et le son. On appelle quelquefois audiovisuel la présentation de diapositives à l'aide d'un appareil de projection. (GONDRAND François. -L'information dans les entreprises et les organisations. -Paris : Editions d'Organisation, 1983.) Déf 2 : Qualifie les techniques et les matériels utitlisant ou produisant de l'image, du son ou de l'image sonorisée. (LETEINTURIER Christine. -Dictionnaire multimédia. -Paris : Eyrolles, 1990.) Déf 3 : a) Se dit de ce qui appartient aux méthodes d'information ou de communication et d'enseignement qui utilisent la présentation d'images, de films et d'enregistrements sonores. b) Ensemble des méthodes, des techniques audiovisuelles. c) Oeuvre associant l'image, fixe ou animée, et le son enregistré. (Petit Larousse illustré.);Petit Larousse illustré.;https://aciege.org/Dct/Fra/Fra_222_77.html
term:222_55;sg:222;4;terme;222_55;COMMUNICATION;2 > 22 > 222 > 222_55;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > COMMUNICATION;Déf 1 : Processus de mise en relation d'un individu ou d'un groupe avec un autre. Cette mise en relation s'effectue à l'intérieur d'une structure invariante dans son principe : EMETTEUR - RECEPTEUR CANAL/INFORMATION effet retour (feed-back) La communication est donc le processus par lequel une information, quelle que soit sa nature, est transmise d'un émetteur vers un récepteur, par un support quelconque. Source : LETEINTURIER Christine.- DICTIONNAIRE MULTIMEDIA.- Paris : Eyrolles, 1990. Déf 2 : a) Au sens large et par extension abusive, désigne le message ou l'information que l'on a à transmettre. b) En théorie des communications, désigne le processus par lequel l'information est transmise d'un émetteur à un récepteur. c) Au sens étroit désigne la nature même et le sens du processus : la relation inter-humaine par laquelle des interlocuteurs peuvent se comprendre et se faire comprendre, ou s'influencer l'un l'autre. (MUCCHIELLI Roger.- COMMUNICATION ET RESEAUX DE COMMUNICATIONS.- Paris : ESF-EME, 1980.);LETEINTURIER Christine.- DICTIONNAIRE MULTIMEDIA.- Paris : Eyrolles, 1990.;https://aciege.org/Dct/Fra/Fra_222_55.html
term:222_58;sg:222;4;terme;222_58;COMMUNICATION DE GROUPE;2 > 22 > 222 > 222_58;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > COMMUNICATION DE GROUPE;Communication d'un individu vers un groupe (conférence, exposé, discours) ou communication entre plusieurs individus à l'intérieur d'un groupe (réunion, débat).;;https://aciege.org/Dct/Fra/Fra_222_58.html
term:222_13;sg:222;4;terme;222_13;COMMUNICATION ECRITE;2 > 22 > 222 > 222_13;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > COMMUNICATION ECRITE;Communication utilisant l'écriture comme vecteur, qu'elle soit imprimée ou manuscrite.;;https://aciege.org/Dct/Fra/Fra_222_13.html
term:222_61;sg:222;4;terme;222_61;COMMUNICATION EVENEMENTIELLE;2 > 22 > 222 > 222_61;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > COMMUNICATION EVENEMENTIELLE;"Déf.1 : Forme de communication reposant sur certains évènements d'ordre sportif, culturel ou social. Les opérations de communication évènementielle prennent essentiellement deux formes : le mécénat et le parrainage. Elles ont pour but de faire parler de l'entreprise et peuvent être à destination interne (motivation du personnel) ou à destination externe (amélioration de l'image auprès des distributeurs, des consommateurs et du grand public). (Dictionnaire de mercatique : études, stratégies, actions commerciales.- Foucher, 1999) Déf.2 : Ce qu'on appelle communication événementielle consiste à : - concevoir et mettre en scène un événement concernant directement l'entreprise ou l'un de ses produits et susceptible de susciter l'intérêt et la sympathie du public ; - utiliser cet événement comme support pour différents types de communication : relations-presse, relations publiques, et même parfois publicité par mass-médias. (LENDREVIE Jacques, LINDON Denis.- Mercator.- Paris : Dalloz, 6è édition, 2000. p.481)";LENDREVIE Jacques, LINDON Denis.- Mercator.- Paris : Dalloz, 6è édition, 2000. p.481;https://aciege.org/Dct/Fra/Fra_222_61.html
term:222_62;sg:222;4;terme;222_62;COMMUNICATION INSTITUTIONNELLE;2 > 22 > 222 > 222_62;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > COMMUNICATION INSTITUTIONNELLE;La communication institutionnelle a pour objectif pour une entreprise de faire connaître sa volonté d'être admise non seulement comme personne morale et sujet pensant sa production mais aussi comme collectivité consciente s'adressant à son environnement et de susciter l'adhésion à son projet. Elle assure ainsi à l'entreprise une unité et une pérennité au-delà de la seule promotion de ses produits et de ses marques . (WEIL Pascale.- Communication oblige ! : communication institutionnelle et de management.- Editions d'Organisation , 1990.);WEIL Pascale.- Communication oblige ! : communication institutionnelle et de management.- Editions d'Organisation , 1990.;https://aciege.org/Dct/Fra/Fra_222_62.html
term:222_34;sg:222;4;terme;222_34;COMMUNICATION INTECULTURELLE;2 > 22 > 222 > 222_34;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > COMMUNICATION INTECULTURELLE;Par communication interculturelle, il faut d’abord entendre les relations qui s’établissent entre personnes ou groupes appartenant à des cultures différentes. C’est le fait relationnel qui intéresse (…) même s’il entraîne avec lui tout un arrière-plan de représentations, de valeurs, de codes, de styles de vie, de modes de penser propres à chaque culture. Source : Ladmiral J.R., Lipiansky E.M. La communication interculturelle. Paris : Armand colin, 1989.;Ladmiral J.R., Lipiansky E.M. La communication interculturelle. Paris : Armand colin, 1989.;https://aciege.org/Dct/Fra/Fra_222_34.html
term:222_53;sg:222;4;terme;222_53;COMMUNICATION INTERNE;2 > 22 > 222 > 222_53;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > COMMUNICATION INTERNE;Le terme de communication dans l'entreprise semble un peu restrictif par rapport à la littérature qui parait sur le sujet et qui se penche sur la communication interne : pas seulement au sein de l'entreprise, mais aussi des organisations en général (groupe, association, école, organisme).Au sein d'une organisation, la communication peut être : descendante (information du personnel), ascendante (suggestion), latérale. Les techniques et les supports restent les mêmes que pour la communication normale entre individus.;;https://aciege.org/Dct/Fra/Fra_222_53.html
term:222_22;sg:222;4;terme;222_22;COMMUNICATION NON VERBALE;2 > 22 > 222 > 222_22;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > COMMUNICATION NON VERBALE;Communication qui s'effectue en dehors d'un code linguistique formel. Source : Office québécois de la langue française (1997). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : < http://www.granddictionnaire.com > (consulté le 27-05-2011);Office québécois de la langue française (1997). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : < http://www.granddictionnaire.com > (consulté le 27-05-2011).;https://aciege.org/Dct/Fra/Fra_222_22.html
term:222_15;sg:222;4;terme;222_15;COMMUNICATION ORALE;2 > 22 > 222 > 222_15;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > COMMUNICATION ORALE;Communication utilisant l'oral comme vecteur : parole, et par extension, son.;;https://aciege.org/Dct/Fra/Fra_222_15.html
term:222_02;sg:222;4;terme;222_02;COMMUNICATION PAR L'IMAGE;2 > 22 > 222 > 222_02;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > COMMUNICATION PAR L'IMAGE;Communication utilisant l'image, fixe ou animée, comme vecteur.;;https://aciege.org/Dct/Fra/Fra_222_02.html
term:222_37;sg:222;4;terme;222_37;CONFERENCE;2 > 22 > 222 > 222_37;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > CONFERENCE;Exposé oral public, où l'on traite de questions littéraires, religieuses, scientifiques, politiques, etc (Petit Larousse illustré.) Le terme de conférence peut aussi être utilisé dans le sens de discours . La distinction que l'on peut faire entre conférence et exposé , est une distinction de durée : l'exposé est relativement bref (il aborde un sujet très précis) alors que la conférence est plus longue (sujet relativement général).;;https://aciege.org/Dct/Fra/Fra_222_37.html
term:222_29;sg:222;4;terme;222_29;CONGRES;2 > 22 > 222 > 222_29;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > CONGRES;Réunion importante de personnes qui délibèrent sur des questions politiques, scientifiques, économiques, etc (PETIT LAROUSSE ILLUSTRE.) Précisons qu'un congrès nécessite une organisation spécifique, se déroule souvent sur plusieurs jours, rassemble des spécialistes d'un domaine qui dressent l'état de l'art de leur spécialité;;https://aciege.org/Dct/Fra/Fra_222_29.html
term:222_17;sg:222;4;terme;222_17;DISCOURS;2 > 22 > 222 > 222_17;Les outils pour gérer l'entreprise > Sciences et techniques de l'information > COMMUNICATION > DISCOURS;Développement oratoire. (Petit Larousse illustré.) Sous cette définition, on ne peut plus laconique, on entend toute communication orale d'un individu à destination d'un groupe, sur un laps de temps relativement court, et prononcé en des circonstances officielles . Ce terme de discours peut aussi désigner la démarche intellectuelle de l'orateur, sa façon d'aborder un sujet (ex : il tient le discours de la raison). On peut aussi le comprendre comme l'ensemble des moyens, des techniques d'expression utilisées dans la communication orale pour donner du poids au message transmis. Discours peut alors être associé à rhétorique .;;https://aciege.org/Dct/Fra/Fra_222_17.html
