source_id;target_id;relation;kind
224_25;224_24;skos:related;zthes_RT
224_25;224_31;skos:related;zthes_RT
224_31;224;skos:broader;structural
224_31;224_32;skos:broader;zthes_BT
224_31;224_25;skos:related;zthes_RT
224_32;224;skos:broader;structural
224_32;224_54;skos:broader;zthes_BT
224_32;423_61;skos:related;zthes_RT
224_44;224;skos:broader;structural
224_44;224_54;skos:broader;zthes_BT
224_46;224;skos:broader;structural
224_46;224_55;skos:broader;zthes_BT
224_46;332_51;skos:related;zthes_RT
224_54;224;skos:broader;structural
224_54;224_55;skos:broader;zthes_BT
224_55;224;skos:broader;structural
224_57;224;skos:broader;structural
224_57;224_55;skos:broader;zthes_BT
224_57;222_75;skos:related;zthes_RT
224_57;222_77;skos:related;zthes_RT
224_62;224;skos:broader;structural
224_62;224_73;skos:broader;zthes_BT
224_63;224;skos:broader;structural
224_63;224_73;skos:broader;zthes_BT
224_63;223_35;skos:related;zthes_RT
224_72;224;skos:broader;structural
224_72;224_73;skos:broader;zthes_BT
224_73;224;skos:broader;structural
224_73;224_74;skos:broader;zthes_BT
224_74;224;skos:broader;structural
224_74;224_54;skos:broader;zthes_BT
224_74;213_92;skos:related;zthes_RT
224_76;224;skos:broader;structural
224_76;224_55;skos:broader;zthes_BT
224_82;224;skos:broader;structural
224_82;224_73;skos:broader;zthes_BT
224_83;224;skos:broader;structural
224_83;224_73;skos:broader;zthes_BT
224_83;224_85;skos:related;zthes_RT
224_85;224;skos:broader;structural
224_85;224_55;skos:broader;zthes_BT
224_85;223_37;skos:related;zthes_RT
224_85;224_83;skos:related;zthes_RT
224_86;224;skos:broader;structural
224_86;224_76;skos:broader;zthes_BT
224_86;213_11;skos:related;zthes_RT
224_87;224;skos:broader;structural
224_87;224_86;skos:broader;zthes_BT
224_87;164_79;skos:related;zthes_RT
224_88;224;skos:broader;structural
224_88;224_87;skos:broader;zthes_BT
224_92;224;skos:broader;structural
224_92;224_82;skos:broader;zthes_BT
224_92;164_26;skos:related;zthes_RT
224_92;222_75;skos:related;zthes_RT
224_92;362_33;skos:related;zthes_RT
224_93;224;skos:broader;structural
224_93;224_73;skos:broader;zthes_BT
224_93;141_98;skos:related;zthes_RT
224_93;162_62;skos:related;zthes_RT
224_93;164_25;skos:related;zthes_RT
224_93;362_43;skos:related;zthes_RT
311_01;311;skos:broader;structural
311_01;311_11;skos:broader;zthes_BT
311_01;413_25;skos:related;zthes_RT
311_02;311;skos:broader;structural
311_02;311_22;skos:broader;zthes_BT
311_02;122_89;skos:related;zthes_RT
311_04;311;skos:broader;structural
311_04;311_43;skos:broader;zthes_BT
311_04;321_68;skos:related;zthes_RT
311_10;311;skos:broader;structural
311_10;311_11;skos:broader;zthes_BT
311_10;323_62;skos:related;zthes_RT
311_10;333_23;skos:related;zthes_RT
311_11;311;skos:broader;structural
311_11;311_22;skos:broader;zthes_BT
311_12;311;skos:broader;structural
311_12;111_43;skos:broader;zthes_BT
311_12;311_22;skos:broader;zthes_BT
311_12;112_62;skos:related;zthes_RT
311_13;311;skos:broader;structural
311_13;311_43;skos:broader;zthes_BT
311_13;321_33;skos:related;zthes_RT
311_16;311;skos:broader;structural
311_16;311_26;skos:broader;zthes_BT
311_16;333_23;skos:related;zthes_RT
311_17;311;skos:broader;structural
311_17;311_26;skos:broader;zthes_BT
311_17;111_85;skos:related;zthes_RT
311_17;333_23;skos:related;zthes_RT
311_20;311;skos:broader;structural
311_20;311_22;skos:broader;zthes_BT
311_22;311;skos:broader;structural
311_22;311_42;skos:broader;zthes_BT
311_22;321_87;skos:related;zthes_RT
311_23;311;skos:broader;structural
311_23;311_33;skos:broader;zthes_BT
311_24;311;skos:broader;structural
311_24;311_43;skos:broader;zthes_BT
311_26;311;skos:broader;structural
311_26;311_35;skos:broader;zthes_BT
311_26;162_68;skos:related;zthes_RT
311_26;164_37;skos:related;zthes_RT
311_28;311;skos:broader;structural
311_28;311_57;skos:broader;zthes_BT
311_30;311;skos:broader;structural
311_30;311_20;skos:broader;zthes_BT
311_31;311;skos:broader;structural
311_31;311_42;skos:broader;zthes_BT
311_33;311;skos:broader;structural
311_33;311_43;skos:broader;zthes_BT
311_35;311;skos:broader;structural
311_35;311_55;skos:broader;zthes_BT
311_35;164_00;skos:related;zthes_RT
311_37;311;skos:broader;structural
311_37;311_35;skos:broader;zthes_BT
311_40;311;skos:broader;structural
311_40;311_51;skos:broader;zthes_BT
311_42;311;skos:broader;structural
311_42;311_43;skos:broader;zthes_BT
311_43;311;skos:broader;structural
311_43;311_55;skos:broader;zthes_BT
311_46;311;skos:broader;structural
311_46;311_57;skos:broader;zthes_BT
311_49;311;skos:broader;structural
311_49;311_57;skos:broader;zthes_BT
311_51;311;skos:broader;structural
311_51;311_42;skos:broader;zthes_BT
311_51;332_65;skos:related;zthes_RT
311_51;332_74;skos:related;zthes_RT
311_51;351_97;skos:related;zthes_RT
311_53;311;skos:broader;structural
311_53;311_55;skos:broader;zthes_BT
311_53;124_24;skos:related;zthes_RT
311_53;351_31;skos:related;zthes_RT
311_53;414_18;skos:related;zthes_RT
311_55;311;skos:broader;structural
311_57;311;skos:broader;structural
311_57;311_55;skos:broader;zthes_BT
311_58;311;skos:broader;structural
311_58;311_57;skos:broader;zthes_BT
311_60;311;skos:broader;structural
311_60;311_61;skos:broader;zthes_BT
311_60;332_58;skos:related;zthes_RT
311_60;333_22;skos:related;zthes_RT
311_61;311;skos:broader;structural
311_61;311_51;skos:broader;zthes_BT
311_70;311;skos:broader;structural
311_70;311_72;skos:broader;zthes_BT
311_70;321_71;skos:related;zthes_RT
311_72;311;skos:broader;structural
311_72;311_55;skos:broader;zthes_BT
311_72;321_73;skos:related;zthes_RT
311_72;333_45;skos:related;zthes_RT
311_72;341_58;skos:related;zthes_RT
311_73;311;skos:broader;structural
311_73;311_72;skos:broader;zthes_BT
311_73;311_75;skos:related;zthes_RT
311_75;311;skos:broader;structural
311_75;311_55;skos:broader;zthes_BT
311_75;311_73;skos:related;zthes_RT
311_75;311_76;skos:related;zthes_RT
311_76;311;skos:broader;structural
311_76;311_55;skos:broader;zthes_BT
311_76;311_75;skos:related;zthes_RT
311_79;311;skos:broader;structural
311_79;311_55;skos:broader;zthes_BT
311_83;311;skos:broader;structural
311_83;311_72;skos:broader;zthes_BT
311_83;131_60;skos:related;zthes_RT
311_83;142_75;skos:related;zthes_RT
311_83;333_84;skos:related;zthes_RT
311_83;333_86;skos:related;zthes_RT
311_87;311;skos:broader;structural
311_87;311_76;skos:broader;zthes_BT
311_91;311;skos:broader;structural
311_91;311_72;skos:broader;zthes_BT
321_03;321;skos:broader;structural
321_03;321_15;skos:broader;zthes_BT
321_04;321;skos:broader;structural
321_04;321_15;skos:broader;zthes_BT
321_04;323_42;skos:related;zthes_RT
321_06;321;skos:broader;structural
321_06;321_15;skos:broader;zthes_BT
321_06;321_54;skos:related;zthes_RT
321_07;321;skos:broader;structural
321_07;321_15;skos:broader;zthes_BT
321_15;321;skos:broader;structural
321_15;321_55;skos:broader;zthes_BT
321_15;323_55;skos:related;zthes_RT
321_15;323_82;skos:related;zthes_RT
321_17;321;skos:broader;structural
321_17;321_15;skos:broader;zthes_BT
321_17;323_77;skos:related;zthes_RT
321_17;351_31;skos:related;zthes_RT
321_21;321;skos:broader;structural
321_21;321_33;skos:broader;zthes_BT
321_21;333_84;skos:related;zthes_RT
321_21;334_03;skos:related;zthes_RT
321_22;321;skos:broader;structural
321_22;321_33;skos:broader;zthes_BT
321_23;321;skos:broader;structural
321_23;321_33;skos:broader;zthes_BT
321_28;321;skos:broader;structural
321_28;321_37;skos:broader;zthes_BT
321_33;321;skos:broader;structural
321_33;321_44;skos:broader;zthes_BT
321_33;311_13;skos:related;zthes_RT
321_33;412_08;skos:related;zthes_RT
321_34;321;skos:broader;structural
321_34;321_44;skos:broader;zthes_BT
321_35;321;skos:broader;structural
321_35;321_46;skos:broader;zthes_BT
321_35;321_54;skos:related;zthes_RT
321_36;321;skos:broader;structural
321_36;321_46;skos:broader;zthes_BT
321_37;321;skos:broader;structural
321_37;321_46;skos:broader;zthes_BT
321_38;321;skos:broader;structural
321_38;321_37;skos:broader;zthes_BT
321_38;323_28;skos:related;zthes_RT
321_42;321;skos:broader;structural
321_42;321_44;skos:broader;zthes_BT
321_43;321;skos:broader;structural
321_43;321_44;skos:broader;zthes_BT
321_44;321;skos:broader;structural
321_44;321_55;skos:broader;zthes_BT
321_46;321;skos:broader;structural
321_46;321_55;skos:broader;zthes_BT
321_46;351_86;skos:related;zthes_RT
321_48;321;skos:broader;structural
321_48;321_37;skos:broader;zthes_BT
321_53;321;skos:broader;structural
321_53;321_44;skos:broader;zthes_BT
321_54;321;skos:broader;structural
321_54;321_55;skos:broader;zthes_BT
321_54;321_06;skos:related;zthes_RT
321_54;321_35;skos:related;zthes_RT
321_55;321;skos:broader;structural
321_61;321;skos:broader;structural
321_61;321_72;skos:broader;zthes_BT
321_62;321;skos:broader;structural
321_62;321_73;skos:broader;zthes_BT
321_67;321;skos:broader;structural
321_67;321_77;skos:broader;zthes_BT
321_68;321;skos:broader;structural
321_68;321_77;skos:broader;zthes_BT
321_68;311_04;skos:related;zthes_RT
321_69;321;skos:broader;structural
321_69;321_68;skos:broader;zthes_BT
321_71;321;skos:broader;structural
321_71;321_72;skos:broader;zthes_BT
321_71;124_35;skos:related;zthes_RT
321_71;311_70;skos:related;zthes_RT
321_71;333_34;skos:related;zthes_RT
321_72;321;skos:broader;structural
321_72;321_73;skos:broader;zthes_BT
321_73;321;skos:broader;structural
321_73;321_55;skos:broader;zthes_BT
321_73;311_72;skos:related;zthes_RT
321_77;321;skos:broader;structural
321_77;321_55;skos:broader;zthes_BT
321_78;321;skos:broader;structural
321_78;321_77;skos:broader;zthes_BT
321_78;111_83;skos:related;zthes_RT
321_78;342_55;skos:related;zthes_RT
321_81;321;skos:broader;structural
321_81;321_73;skos:broader;zthes_BT
321_81;124_35;skos:related;zthes_RT
321_81;333_42;skos:related;zthes_RT
321_82;321;skos:broader;structural
321_82;321_73;skos:broader;zthes_BT
321_82;164_34;skos:related;zthes_RT
321_83;321;skos:broader;structural
321_83;321_73;skos:broader;zthes_BT
321_83;322_43;skos:related;zthes_RT
321_85;321;skos:broader;structural
321_85;321_55;skos:broader;zthes_BT
321_85;334_53;skos:related;zthes_RT
321_86;321;skos:broader;structural
321_86;321_77;skos:broader;zthes_BT
321_87;321;skos:broader;structural
321_87;321_77;skos:broader;zthes_BT
321_87;311_22;skos:related;zthes_RT
321_88;321;skos:broader;structural
321_88;321_77;skos:broader;zthes_BT
321_88;334_53;skos:related;zthes_RT
321_92;321;skos:broader;structural
321_92;321_82;skos:broader;zthes_BT
321_92;362_28;skos:related;zthes_RT
321_98;321;skos:broader;structural
321_98;321_77;skos:broader;zthes_BT
321_98;351_29;skos:related;zthes_RT
322_16;322;skos:broader;structural
322_16;322_26;skos:broader;zthes_BT
322_17;322;skos:broader;structural
322_17;322_26;skos:broader;zthes_BT
322_17;123_61;skos:related;zthes_RT
322_17;131_40;skos:related;zthes_RT
322_18;322;skos:broader;structural
322_18;322_17;skos:broader;zthes_BT
322_18;323_79;skos:related;zthes_RT
322_21;322;skos:broader;structural
322_21;322_55;skos:broader;zthes_BT
322_24;322;skos:broader;structural
322_24;322_55;skos:broader;zthes_BT
322_24;112_80;skos:related;zthes_RT
322_26;322;skos:broader;structural
322_26;322_55;skos:broader;zthes_BT
322_26;131_40;skos:related;zthes_RT
322_37;322;skos:broader;structural
322_37;322_55;skos:broader;zthes_BT
322_37;112_85;skos:related;zthes_RT
322_37;121_74;skos:related;zthes_RT
322_37;331_95;skos:related;zthes_RT
322_41;322;skos:broader;structural
322_41;322_42;skos:broader;zthes_BT
322_42;322;skos:broader;structural
322_42;322_53;skos:broader;zthes_BT
322_42;111_83;skos:related;zthes_RT
322_42;121_18;skos:related;zthes_RT
322_42;351_31;skos:related;zthes_RT
322_42;428_81;skos:related;zthes_RT
322_43;322;skos:broader;structural
322_43;322_53;skos:broader;zthes_BT
322_43;321_83;skos:related;zthes_RT
322_44;322;skos:broader;structural
322_44;322_53;skos:broader;zthes_BT
322_44;112_41;skos:related;zthes_RT
322_44;112_51;skos:related;zthes_RT
322_44;332_30;skos:related;zthes_RT
322_51;322;skos:broader;structural
322_51;322_52;skos:broader;zthes_BT
322_51;112_04;skos:related;zthes_RT
322_51;332_97;skos:related;zthes_RT
322_52;322;skos:broader;structural
322_52;322_53;skos:broader;zthes_BT
322_52;162_06;skos:related;zthes_RT
322_52;323_24;skos:related;zthes_RT
322_53;322;skos:broader;structural
322_53;322_55;skos:broader;zthes_BT
322_53;112_55;skos:related;zthes_RT
322_53;323_24;skos:related;zthes_RT
322_55;322;skos:broader;structural
322_55;323_24;skos:related;zthes_RT
322_55;323_82;skos:related;zthes_RT
322_57;322;skos:broader;structural
322_57;322_55;skos:broader;zthes_BT
322_57;143_55;skos:related;zthes_RT
322_57;323_67;skos:related;zthes_RT
322_57;323_77;skos:related;zthes_RT
322_61;322;skos:broader;structural
322_61;322_62;skos:broader;zthes_BT
322_62;322;skos:broader;structural
322_62;322_53;skos:broader;zthes_BT
322_64;322;skos:broader;structural
322_64;322_53;skos:broader;zthes_BT
322_65;322;skos:broader;structural
322_65;322_55;skos:broader;zthes_BT
322_65;132_67;skos:related;zthes_RT
322_66;322;skos:broader;structural
322_66;322_55;skos:broader;zthes_BT
322_66;333_23;skos:related;zthes_RT
322_68;322;skos:broader;structural
322_68;322_57;skos:broader;zthes_BT
322_68;143_35;skos:related;zthes_RT
322_71;322;skos:broader;structural
322_71;322_72;skos:broader;zthes_BT
322_71;112_06;skos:related;zthes_RT
322_72;322;skos:broader;structural
322_72;322_53;skos:broader;zthes_BT
322_74;322;skos:broader;structural
322_74;322_83;skos:broader;zthes_BT
322_74;111_23;skos:related;zthes_RT
322_74;111_75;skos:related;zthes_RT
322_74;322_85;skos:related;zthes_RT
322_77;322;skos:broader;structural
322_77;322_66;skos:broader;zthes_BT
322_83;322;skos:broader;structural
322_83;322_53;skos:broader;zthes_BT
322_83;134_32;skos:related;zthes_RT
322_84;322;skos:broader;structural
322_84;322_83;skos:broader;zthes_BT
322_84;111_13;skos:related;zthes_RT
322_84;161_92;skos:related;zthes_RT
322_85;322;skos:broader;structural
322_85;322_84;skos:broader;zthes_BT
322_85;161_92;skos:related;zthes_RT
322_85;322_74;skos:related;zthes_RT
322_92;322;skos:broader;structural
322_92;322_83;skos:broader;zthes_BT
322_93;322;skos:broader;structural
322_93;322_83;skos:broader;zthes_BT
322_94;322;skos:broader;structural
322_94;322_83;skos:broader;zthes_BT
322_94;112_66;skos:related;zthes_RT
323_00;323;skos:broader;structural
323_00;323_11;skos:broader;zthes_BT
323_01;323;skos:broader;structural
323_01;323_11;skos:broader;zthes_BT
323_10;323;skos:broader;structural
323_10;323_11;skos:broader;zthes_BT
323_10;162_68;skos:related;zthes_RT
323_10;162_89;skos:related;zthes_RT
323_10;162_98;skos:related;zthes_RT
323_11;323;skos:broader;structural
323_11;323_22;skos:broader;zthes_BT
323_13;323;skos:broader;structural
323_13;323_24;skos:broader;zthes_BT
323_13;351_48;skos:related;zthes_RT
323_14;323;skos:broader;structural
323_14;323_24;skos:broader;zthes_BT
323_21;323;skos:broader;structural
323_21;323_22;skos:broader;zthes_BT
323_22;323;skos:broader;structural
323_22;323_23;skos:broader;zthes_BT
323_23;323;skos:broader;structural
323_23;323_33;skos:broader;zthes_BT
323_24;323;skos:broader;structural
323_24;323_23;skos:broader;zthes_BT
323_24;322_52;skos:related;zthes_RT
323_24;322_53;skos:related;zthes_RT
323_24;322_55;skos:related;zthes_RT
323_28;323;skos:broader;structural
323_28;323_37;skos:broader;zthes_BT
323_28;321_38;skos:related;zthes_RT
323_32;323;skos:broader;structural
323_32;323_33;skos:broader;zthes_BT
323_33;323;skos:broader;structural
323_33;323_44;skos:broader;zthes_BT
323_35;323;skos:broader;structural
323_35;323_45;skos:broader;zthes_BT
323_35;124_27;skos:related;zthes_RT
323_35;131_90;skos:related;zthes_RT
323_37;323;skos:broader;structural
323_37;323_56;skos:broader;zthes_BT
323_38;323;skos:broader;structural
323_38;323_37;skos:broader;zthes_BT
323_38;323_77;skos:related;zthes_RT
323_42;323;skos:broader;structural
323_42;323_44;skos:broader;zthes_BT
323_42;321_04;skos:related;zthes_RT
323_44;323;skos:broader;structural
323_44;323_55;skos:broader;zthes_BT
323_45;323;skos:broader;structural
323_45;323_55;skos:broader;zthes_BT
323_48;323;skos:broader;structural
323_48;323_68;skos:broader;zthes_BT
323_49;323;skos:broader;structural
323_49;323_68;skos:broader;zthes_BT
323_53;323;skos:broader;structural
323_53;323_44;skos:broader;zthes_BT
323_53;352_08;skos:related;zthes_RT
323_55;323;skos:broader;structural
323_55;112_91;skos:related;zthes_RT
323_55;321_15;skos:related;zthes_RT
323_55;324_74;skos:related;zthes_RT
323_55;352_08;skos:related;zthes_RT
323_56;323;skos:broader;structural
323_56;323_55;skos:broader;zthes_BT
323_58;323;skos:broader;structural
323_58;323_68;skos:broader;zthes_BT
323_58;124_55;skos:related;zthes_RT
323_59;323;skos:broader;structural
323_59;323_68;skos:broader;zthes_BT
323_62;323;skos:broader;structural
323_62;323_72;skos:broader;zthes_BT
323_62;113_75;skos:related;zthes_RT
323_62;311_10;skos:related;zthes_RT
323_64;323;skos:broader;structural
323_64;323_55;skos:broader;zthes_BT
323_65;323;skos:broader;structural
323_65;323_55;skos:broader;zthes_BT
323_65;122_50;skos:related;zthes_RT
323_65;332_26;skos:related;zthes_RT
323_67;323;skos:broader;structural
323_67;323_56;skos:broader;zthes_BT
323_67;123_55;skos:related;zthes_RT
323_67;124_55;skos:related;zthes_RT
323_67;213_85;skos:related;zthes_RT
323_67;322_57;skos:related;zthes_RT
323_68;323;skos:broader;structural
323_68;323_67;skos:broader;zthes_BT
323_69;323;skos:broader;structural
323_69;323_68;skos:broader;zthes_BT
323_69;112_55;skos:related;zthes_RT
323_71;323;skos:broader;structural
323_71;323_72;skos:broader;zthes_BT
323_71;112_87;skos:related;zthes_RT
323_71;121_40;skos:related;zthes_RT
323_71;121_92;skos:related;zthes_RT
323_71;124_96;skos:related;zthes_RT
323_71;151_35;skos:related;zthes_RT
323_72;323;skos:broader;structural
323_72;323_73;skos:broader;zthes_BT
323_73;323;skos:broader;structural
323_73;323_64;skos:broader;zthes_BT
323_74;323;skos:broader;structural
323_74;323_64;skos:broader;zthes_BT
323_74;134_67;skos:related;zthes_RT
323_77;323;skos:broader;structural
323_77;323_67;skos:broader;zthes_BT
323_77;321_17;skos:related;zthes_RT
323_77;322_57;skos:related;zthes_RT
323_77;323_38;skos:related;zthes_RT
323_79;323;skos:broader;structural
323_79;323_68;skos:broader;zthes_BT
323_79;322_18;skos:related;zthes_RT
323_81;323;skos:broader;structural
323_81;323_72;skos:broader;zthes_BT
323_81;121_92;skos:related;zthes_RT
323_81;333_23;skos:related;zthes_RT
323_82;323;skos:broader;structural
323_82;323_72;skos:broader;zthes_BT
323_82;321_15;skos:related;zthes_RT
323_82;322_55;skos:related;zthes_RT
323_89;323;skos:broader;structural
323_89;323_79;skos:broader;zthes_BT
323_92;323;skos:broader;structural
323_92;323_82;skos:broader;zthes_BT
323_99;323;skos:broader;structural
323_99;323_89;skos:broader;zthes_BT
323_99;351_58;skos:related;zthes_RT
324_22;324;skos:broader;structural
324_22;324_32;skos:broader;zthes_BT
324_32;324;skos:broader;structural
324_32;324_42;skos:broader;zthes_BT
324_33;324;skos:broader;structural
324_33;324_42;skos:broader;zthes_BT
324_33;162_44;skos:related;zthes_RT
324_36;324;skos:broader;structural
324_36;324_46;skos:broader;zthes_BT
324_42;324;skos:broader;structural
324_42;324_53;skos:broader;zthes_BT
324_42;162_38;skos:related;zthes_RT
324_46;324;skos:broader;structural
324_46;324_57;skos:broader;zthes_BT
324_48;324;skos:broader;structural
324_48;324_57;skos:broader;zthes_BT
324_53;324;skos:broader;structural
324_53;324_55;skos:broader;zthes_BT
324_53;162_14;skos:related;zthes_RT
324_53;162_68;skos:related;zthes_RT
324_53;164_34;skos:related;zthes_RT
324_55;324;skos:broader;structural
324_57;324;skos:broader;structural
324_57;324_55;skos:broader;zthes_BT
324_57;351_31;skos:related;zthes_RT
324_57;351_61;skos:related;zthes_RT
324_57;351_62;skos:related;zthes_RT
324_62;324;skos:broader;structural
324_62;324_53;skos:broader;zthes_BT
324_66;324;skos:broader;structural
324_66;324_57;skos:broader;zthes_BT
324_68;324;skos:broader;structural
324_68;324_57;skos:broader;zthes_BT
324_69;324;skos:broader;structural
324_69;324_68;skos:broader;zthes_BT
324_70;324;skos:broader;structural
324_70;324_71;skos:broader;zthes_BT
324_71;324;skos:broader;structural
324_71;324_62;skos:broader;zthes_BT
324_71;161_78;skos:related;zthes_RT
324_71;161_86;skos:related;zthes_RT
324_72;324;skos:broader;structural
324_72;324_62;skos:broader;zthes_BT
324_74;324;skos:broader;structural
324_74;324_55;skos:broader;zthes_BT
324_74;323_55;skos:related;zthes_RT
324_74;351_06;skos:related;zthes_RT
324_74;351_53;skos:related;zthes_RT
324_74;362_63;skos:related;zthes_RT
324_77;324;skos:broader;structural
324_77;324_68;skos:broader;zthes_BT
324_77;162_40;skos:related;zthes_RT
324_77;351_22;skos:related;zthes_RT
324_79;324;skos:broader;structural
324_79;324_68;skos:broader;zthes_BT
324_79;351_74;skos:related;zthes_RT
324_80;324;skos:broader;structural
324_80;324_71;skos:broader;zthes_BT
324_82;324;skos:broader;structural
324_82;324_72;skos:broader;zthes_BT
331_02;331;skos:broader;structural
331_02;331_23;skos:broader;zthes_BT
331_04;331;skos:broader;structural
331_04;331_35;skos:broader;zthes_BT
331_06;331;skos:broader;structural
331_06;331_35;skos:broader;zthes_BT
331_06;141_55;skos:related;zthes_RT
331_06;152_55;skos:related;zthes_RT
331_10;331;skos:broader;structural
331_10;331_11;skos:broader;zthes_BT
331_10;113_33;skos:related;zthes_RT
331_10;164_63;skos:related;zthes_RT
331_11;331;skos:broader;structural
331_11;331_55;skos:broader;zthes_BT
331_15;331;skos:broader;structural
331_15;331_35;skos:broader;zthes_BT
331_17;331;skos:broader;structural
331_17;331_35;skos:broader;zthes_BT
331_17;141_55;skos:related;zthes_RT
331_19;331;skos:broader;structural
331_19;331_55;skos:broader;zthes_BT
331_19;351_85;skos:related;zthes_RT
331_23;331;skos:broader;structural
331_23;331_35;skos:broader;zthes_BT
331_23;212_81;skos:related;zthes_RT
331_27;331;skos:broader;structural
331_27;331_55;skos:broader;zthes_BT
331_31;331;skos:broader;structural
331_31;331_55;skos:broader;zthes_BT
331_31;332_28;skos:related;zthes_RT
331_35;331;skos:broader;structural
331_35;331_55;skos:broader;zthes_BT
331_36;331;skos:broader;structural
331_36;331_55;skos:broader;zthes_BT
331_36;111_23;skos:related;zthes_RT
331_37;331;skos:broader;structural
331_37;331_55;skos:broader;zthes_BT
331_38;331;skos:broader;structural
331_38;331_55;skos:broader;zthes_BT
331_38;111_23;skos:related;zthes_RT
331_38;131_87;skos:related;zthes_RT
331_44;331;skos:broader;structural
331_44;331_55;skos:broader;zthes_BT
331_44;335_41;skos:related;zthes_RT
331_47;331;skos:broader;structural
331_47;331_55;skos:broader;zthes_BT
331_47;111_46;skos:related;zthes_RT
331_47;131_45;skos:related;zthes_RT
331_48;331;skos:broader;structural
331_48;331_55;skos:broader;zthes_BT
331_49;331;skos:broader;structural
331_49;331_55;skos:broader;zthes_BT
331_49;131_67;skos:related;zthes_RT
331_49;134_44;skos:related;zthes_RT
331_49;332_04;skos:related;zthes_RT
331_49;332_06;skos:related;zthes_RT
331_49;332_25;skos:related;zthes_RT
331_50;331;skos:broader;structural
331_50;331_52;skos:broader;zthes_BT
331_50;112_64;skos:related;zthes_RT
331_52;331;skos:broader;structural
331_52;331_55;skos:broader;zthes_BT
331_52;332_22;skos:related;zthes_RT
331_52;333_16;skos:related;zthes_RT
331_55;331;skos:broader;structural
331_55;164_10;skos:related;zthes_RT
331_58;331;skos:broader;structural
331_58;331_55;skos:broader;zthes_BT
331_62;331;skos:broader;structural
331_62;331_55;skos:broader;zthes_BT
331_62;362_38;skos:related;zthes_RT
331_64;331;skos:broader;structural
331_64;331_75;skos:broader;zthes_BT
331_64;332_22;skos:related;zthes_RT
331_67;331;skos:broader;structural
331_67;331_55;skos:broader;zthes_BT
331_67;112_92;skos:related;zthes_RT
331_67;333_57;skos:related;zthes_RT
331_69;331;skos:broader;structural
331_69;331_67;skos:broader;zthes_BT
331_72;331;skos:broader;structural
331_72;331_55;skos:broader;zthes_BT
331_74;331;skos:broader;structural
331_74;331_75;skos:broader;zthes_BT
331_74;332_22;skos:related;zthes_RT
331_75;331;skos:broader;structural
331_75;331_55;skos:broader;zthes_BT
331_75;121_32;skos:related;zthes_RT
331_75;122_77;skos:related;zthes_RT
331_79;331;skos:broader;structural
331_79;331_67;skos:broader;zthes_BT
331_82;331;skos:broader;structural
331_82;331_72;skos:broader;zthes_BT
331_82;121_74;skos:related;zthes_RT
331_82;121_93;skos:related;zthes_RT
331_82;121_95;skos:related;zthes_RT
331_82;124_77;skos:related;zthes_RT
331_82;332_71;skos:related;zthes_RT
331_84;331;skos:broader;structural
331_84;331_75;skos:broader;zthes_BT
331_87;331;skos:broader;structural
331_87;331_55;skos:broader;zthes_BT
331_88;331;skos:broader;structural
331_88;331_87;skos:broader;zthes_BT
331_88;331_98;skos:related;zthes_RT
331_88;333_86;skos:related;zthes_RT
331_88;351_67;skos:related;zthes_RT
331_93;331;skos:broader;structural
331_93;331_82;skos:broader;zthes_BT
331_94;331;skos:broader;structural
331_94;331_75;skos:broader;zthes_BT
331_95;331;skos:broader;structural
331_95;331_75;skos:broader;zthes_BT
331_95;111_25;skos:related;zthes_RT
331_95;122_67;skos:related;zthes_RT
331_95;125_42;skos:related;zthes_RT
331_95;322_37;skos:related;zthes_RT
331_96;331;skos:broader;structural
331_96;331_87;skos:broader;zthes_BT
331_96;331_97;skos:related;zthes_RT
331_97;331;skos:broader;structural
331_97;331_87;skos:broader;zthes_BT
331_97;331_96;skos:related;zthes_RT
331_98;331;skos:broader;structural
331_98;331_87;skos:broader;zthes_BT
331_98;331_88;skos:related;zthes_RT
331_99;331;skos:broader;structural
331_99;331_87;skos:broader;zthes_BT
332_04;332;skos:broader;structural
332_04;332_25;skos:broader;zthes_BT
332_04;131_67;skos:related;zthes_RT
332_04;331_49;skos:related;zthes_RT
332_06;332;skos:broader;structural
332_06;332_25;skos:broader;zthes_BT
332_06;131_67;skos:related;zthes_RT
332_06;331_49;skos:related;zthes_RT
332_11;332;skos:broader;structural
332_11;332_55;skos:broader;zthes_BT
332_13;332;skos:broader;structural
332_13;332_34;skos:broader;zthes_BT
332_13;333_22;skos:related;zthes_RT
332_13;334_53;skos:related;zthes_RT
332_14;332;skos:broader;structural
332_14;332_24;skos:broader;zthes_BT
332_17;332;skos:broader;structural
332_17;332_36;skos:broader;zthes_BT
332_18;332;skos:broader;structural
332_18;332_28;skos:broader;zthes_BT
332_19;332;skos:broader;structural
332_19;332_18;skos:broader;zthes_BT
332_21;332;skos:broader;structural
332_21;332_42;skos:broader;zthes_BT
332_22;332;skos:broader;structural
332_22;332_32;skos:broader;zthes_BT
332_22;331_52;skos:related;zthes_RT
332_22;331_64;skos:related;zthes_RT
332_22;331_74;skos:related;zthes_RT
332_24;332;skos:broader;structural
332_24;332_35;skos:broader;zthes_BT
332_25;332;skos:broader;structural
332_25;332_35;skos:broader;zthes_BT
332_25;131_67;skos:related;zthes_RT
332_25;331_49;skos:related;zthes_RT
332_26;332;skos:broader;structural
332_26;332_35;skos:broader;zthes_BT
332_26;122_77;skos:related;zthes_RT
332_26;164_20;skos:related;zthes_RT
