concept_id;level;level_name;label_fr;label_en;definition_fr;definition_en;source_biblio;parent_id;path_ids;path_labels;in_site;in_zthes;source_authority;scheme_url;n_children;n_synonyms;n_related;has_definition
164_71;4;terme;PSYCHOMETRIE;PSYCHOMETRICS;"Branche de la psychologie consacrée aux tests, à leur construction, à leur utilisation.
(Grand dictionnaire encyclopédique, Larousse, 1984)";;Grand dictionnaire encyclopédique, Larousse, 1984;164;1 > 16 > 164 > 164_71;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > PSYCHOMETRIE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_71.html;0;0;2;1
164_72;4;terme;APTITUDE;APTITUDE;"Déf 1 : Disposition naturelle ou acquise de quelqu'un à faire quelque chose. Dimension selon laquelle se différencient les individus dont on étudie la conduite.
(Grand dictionnaire encyclopédique. -Paris : Larousse, 1982.)
Déf 2 : Selon le domaine auquel elles appartiennent, on classe les dispositions en aptitudes intellectuelles, sensorielles, motrices, etc...
(SILLAMY Norbert. -Dictionnaire de la psychologie. -Paris : Larousse, 1989.)";;SILLAMY Norbert. -Dictionnaire de la psychologie. -Paris : Larousse, 1989.;164;1 > 16 > 164 > 164_72;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > APTITUDE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_72.html;0;0;0;1
164_73;4;terme;MOTIVATION;MOTIVATION;"Action des forces (conscientes ou inconscientes) qui déterminent le comportement (sans aucune considération morale).
(Le nouveau Petit Robert.- Paris : DICTIONNAIRE LE ROBERT, 2000)";;Le nouveau Petit Robert.- Paris : DICTIONNAIRE LE ROBERT, 2000;164;1 > 16 > 164 > 164_73;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > MOTIVATION;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_73.html;0;2;0;1
164_74;4;terme;DEVELOPPEMENT PERSONNEL;PERSONAL DEVELOPMENT;"Déf. 1 : Le développement personnel, c'est ce qui détermine toute ma capacité à progresser de moi à moi. C'est donc tout ce champ de progrès sur lequel je vais pouvoir travailler à faire au mieux de mes capacités intellectuelles, psychologiques mais aussi émotionnelles pour réussir à devenir véritablement moi-même.
(STOIA Pierre. - Le développement personnel. Qui ne désire pas la mort de son père ?. -Village mondial, 1999.)
Déf.2 : Erik Erikson (1968) a défini huit stades de développement. Il conçoit le développement humain comme une série de conflits que la personne a à résoudre.
(COTE N., BELANGER L., JACQUES J.. -La dimension humaine des organisations. -Gaëtan Morin, 1993.)
Déf.3 : ""La croissance personnelle est donc un processus qui s'effectue tout au long de la vie et implique la nécessité pour l'individu de résoudre des crises, franchir des caps, se remettre en question et se fixer des objectifs pour aller plus loin, afin de satisfaire au besoin ""d'actualisation de soi"" dont parle A. Maslow et que nous développerons plus en détail à propos de la motivation"" (p. 148)
(AUBERT N., et al.. -Management : aspects humains et organisationnels. -PUF, 1991.)
Déf. 4 : Le développement personnel est l'ensemble des moyens qui peuvent aider la personne à faire au mieux de ses capacités, à la fois au niveau individuel et au niveau collectif.
(ROCHE Loîc, professeur en développement personnel au Groupe ESC Grenoble)";;ROCHE Loîc, professeur en développement personnel au Groupe ESC Grenoble;164;1 > 16 > 164 > 164_74;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > DEVELOPPEMENT PERSONNEL;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_74.html;0;0;2;1
164_75;4;terme;EXPERIENCE DE VIE;LIFE EXPERIENCE;"1- Le fait d'éprouver quelque chose., considéré comme un élargissement ou un enrichissement de la connaissance, du savoir, des aptitudes.
2- Évènement vécu par une personne, susceptible de lui apporter un enseignement. 
Source : Le nouveau Petit Robert. Paris : Le Robert, 2010";;Le nouveau Petit Robert. Paris : Le Robert, 2010.;164;1 > 16 > 164 > 164_75;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > EXPERIENCE DE VIE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_75.html;0;2;2;1
164_76;4;terme;ENQUETE;INQUIRY;"Etude d'une question faite en réunissant des témoignages et des expériences.
(Grand dictionnaire encyclopédique Larousse. -Larousse, 1983.)";;Grand dictionnaire encyclopédique Larousse. -Larousse, 1983.;164;1 > 16 > 164 > 164_76;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > ENQUETE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_76.html;0;6;0;1
164_79;4;terme;GROUPE DE TRAVAIL;WORKING GROUP;"Ensemble humain structuré, dont les éléments s'influencent réciproquement. Il existe un grand nombre de variétés de groupes : famille, équipe de travail, gang, personnel d'une usine, etc. Certains sont spontanés (bandes d'enfants), d'autres institutionnalisés ; leurs membres sont soumis à des règles qui naissent progressivement de la vie du groupe ou qui lui sont préexistantes ; les uns constituent une fin en soi (pour satisfaire des besoins socioaffectifs), les autres un moyen de parvenir à un but (groupes de travail)
(SILLAMY Norbert. -Dictionnaire de la psychologie. -Larousse, 1989.)";;SILLAMY Norbert. -Dictionnaire de la psychologie. -Larousse, 1989.;164;1 > 16 > 164 > 164_79;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > GROUPE DE TRAVAIL;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_79.html;0;2;1;1
164_80;4;terme;TEST PSYCHOTECHNIQUE;PSYCHOTECHNICAL TEST;"Epreuve mettant en oeuvre l'ensemble des techniques de psychologie expérimentale appliquées aux problèmes humains.
(SILLAMY.N .- Dictionnaire de la psychologie.- Paris: Larousse, 1989)";;SILLAMY.N .- Dictionnaire de la psychologie.- Paris: Larousse, 1989;164;1 > 16 > 164 > 164_80;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > TEST PSYCHOTECHNIQUE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_80.html;0;2;0;1
164_83;4;terme;COMPORTEMENT;BEHAVIOR;"Déf 1 : Manière d'être, d'agir ou de réagir des êtres humains, d'un groupe.
(Grand dictionnaire encyclopédique. -Larousse, 1989.)
Déf 2 : Conduite d'un sujet considéré dans un milieu et une unité de temps donnés. Le comportement, qui dépend à la fois de l'individu et du milieu, correspond à la recherche d'une situation ou d'un objet susceptible de réduire les tensions.
(SILLAMY Norbert. -Dictionnaire de la psychologie. -Larousse, 1989.)";;SILLAMY Norbert. -Dictionnaire de la psychologie. -Larousse, 1989.;164;1 > 16 > 164 > 164_83;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > COMPORTEMENT;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_83.html;0;5;1;1
164_84;4;terme;OPINION;OPINION;"Jugement subjectif fondé sur une connaissance vague de la réalité, reflétant la manière de voir, l'état d'esprit, l'attitude d'une personne ou d'un à l'égard d'une valeur déterminée. Les opinions d'un sujet sont révélatrices de son caractère : elles renseignent sur le système de valeurs auquel il est attaché, sur la rigidité ou la flexibilité de ses attitudes, sur ses aspirations personnelles.
(Norbert SILLAMY, Dictionnaire de la psychologie, Paris : Larousse, 1989)";;Norbert SILLAMY, Dictionnaire de la psychologie, Paris : Larousse, 1989;164;1 > 16 > 164 > 164_84;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > OPINION;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_84.html;0;0;0;1
164_86;4;terme;SONDAGE;SURVEY;"Procédure d'enquête reposant sur l'observation (et souvent l'interrogation) d'un nombre limité d'individus , appelé échantillon, sélectionné selon une méthode ""représentative "" ( par choix au hasard ou raisonné au sein d'une population parente plus vaste). D'abord appliquée aux phénomènes d'opinion, la méthode est maintenant d'un usage courant. A partir d'enquêtes réduites, elle permet l'étude d'aspects sociaux très divers : population, emploi, activité professionelle, consommation.
(GRESLE.F, PERRIN.M, PANOFF.M .- Dictionnaire des sciences humaines.- Paris : Nathan, 1990)";;GRESLE.F, PERRIN.M, PANOFF.M .- Dictionnaire des sciences humaines.- Paris : Nathan, 1990;164;1 > 16 > 164 > 164_86;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > SONDAGE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_86.html;0;0;3;1
164_89;4;terme;GROUPE DE CREATIVITE;CREATIVITY GROUP;"Disposition à créer qui existe à l'état potentiel chez tout individu et à tous les âges.
Pour libérer l'imagination de ses entraves, les psychologues ont mis au point des techniques de discussion en groupe, où la consigne est d'exprimer toutes les idées, y compris les plus extraordinaires.
(SILLAMY Norbert. -Dictionnaire de la psychologie. -Larousse, 1989.)";;SILLAMY Norbert. -Dictionnaire de la psychologie. -Larousse, 1989.;164;1 > 16 > 164 > 164_89;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > GROUPE DE CREATIVITE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_89.html;0;0;1;1
164_90;4;terme;TEST MORPHOPSYCHOLOGIQUE;MORPHOPSYCHOLOGICAL TEST;"Epreuve permettant de mettre en évidence des corrélations entre certaines caractéristiques structurales de la forme humaine et certaines caractéristiques psychiques fondamentales de la personnalité.
(Grand dictionnaire encyclopédique .- Paris : Larousse, 1984)";;Grand dictionnaire encyclopédique .- Paris : Larousse, 1984;164;1 > 16 > 164 > 164_90;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > TEST MORPHOPSYCHOLOGIQUE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_90.html;0;0;0;1
164_91;4;terme;TEST CARACTEROLOGIQUE;PERSONALITY TEST;"Déf.1: Epreuve qui permet l'analyse et la description des caractères.
(Grand Dictionnaire Encyclopédique.- Larousse, 1982)
Déf.2 : Le caractère est l'invariant d'une personnalité, la structure et le style d'une mentalité individuelle tels qu'ils se révèlent dans les conduites et tels qu'ils se dégagent progressivement au cours de l'enfance et se maintiennent jusqu'à la vieillesse.
(Encyclopaedia Universalis.- Paris: Encyclopaedia Universalis, 1990)";;Encyclopaedia Universalis.- Paris: Encyclopaedia Universalis, 1990;164;1 > 16 > 164 > 164_91;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > TEST CARACTEROLOGIQUE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_91.html;0;0;0;1
164_92;4;terme;TEST GRAPHOLOGIQUE;GRAPHOLOGICAL TEST;"Epreuve mettant en terme l'étude de l'écriture afin de découvrir le lien existant entre l'écriture et la personnalité de l'auteur. La graphologie est couramment utilisée en sélection professionnelle et en orientation professionnelle.
(SILLAMY.N .- Dictionnaire de la psychologie.- Paris: Larousse, 1989)";;SILLAMY.N .- Dictionnaire de la psychologie.- Paris: Larousse, 1989;164;1 > 16 > 164 > 164_92;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > TEST GRAPHOLOGIQUE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_92.html;0;0;0;1
164_93;4;terme;VIOLENCE;VIOLENCE;"Caractère de ce qui se manifeste et produit ses effets avec une force intense, brutale et souvent destructrice. Grande agressivité, grande brutalité dans les propos, le comportement.
(Grand dictionnaire encyclopédique, Paris, 1985)";;Grand dictionnaire encyclopédique, Paris, 1985;164;1 > 16 > 164 > 164_93;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > VIOLENCE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_93.html;0;0;1;1
164_94;4;terme;CONFIANCE;CONFIDENCE;"La confiance est l'expression d'un sentiment éprouvé, par celui qui projette sur une autre personne un jugement favorable a priori sur la fiabilité d'action au plan des compétences et sur la conformité attendue des comportements eu égard à ses propres intérêts[...] La confiance exprime donc un état relationnel perçu par un attributeur (celui qui l'accorde) à un attributaire (celui qui en est le bénéficiaire). Elle peut être accordée a priori [...] ou a posteriori [...]. Elle exprime donc une attitude susceptible d'évoluer en fonction de différents facteurs : la réputation, l'expérience acquise, l'éthique, la loyauté, le temps, etc et la structure psychologique de l'attributeur (confiant ou méfiant de naturel). 
(Dictionnaire de gestion : vocabulaire, concepts et outils.- Economica, 1998.- Collection Techniques de gestion.)";;Dictionnaire de gestion : vocabulaire, concepts et outils.- Economica, 1998.- Collection Techniques de gestion.;164;1 > 16 > 164 > 164_94;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > CONFIANCE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_94.html;0;0;0;1
164_95;4;terme;OPINION PUBLIQUE;PUBLIC OPINION;"Déf.1: Manière de penser la plus répandue dans une société, celle de la majorité du corps social.
(Grand Dictionnaire encyclopédique, Paris, Larousse, 1984)
Déf.2 : Phénomène collectif qui ne se ramène pas à la somme des opinions individuelles, mais suppose l'existence d'un système général de valeurs que partagent les membres d'une même communauté et qui s'exprime sur en problème donné, à un moment précis.
(François GRESLE, Michel PERRIN, Michel PANOFF, Dictionnaire des sciences humaines, Paris, Nathan, 1990)";;François GRESLE, Michel PERRIN, Michel PANOFF, Dictionnaire des sciences humaines, Paris, Nathan, 1990;164;1 > 16 > 164 > 164_95;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > OPINION PUBLIQUE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_95.html;0;0;1;1
164_97;4;terme;QUESTIONNAIRE;QUESTIONNAIRE;"Déf.1 : Série de questions standardisées, écrites ou orales, posées en vue d'une enquête.
(Dictionnaire de la psychologie, Larousse, 1989)
Déf.2 : Série de questions méthodiquement posées en vue d'une enquête; formulaire où elles sont inscrites.
 (Le Petit Robert, 1984)";;Le Petit Robert, 1984;164;1 > 16 > 164 > 164_97;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > QUESTIONNAIRE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_97.html;0;0;0;1
164_98;4;terme;ENTRETIEN;INTERVIEW;"Déf. 1 : Conversation suivie. Utilisé comme méthode d'observation, pour juger de la personnalité d'un sujet, ce procédé, qui fait partie de tous les examens psychologiques, facilite la synthèse des divers résultats obtenus. Il est employé couramment en psychologie clinique (il permet la solution des problèmes du patient) et a été adopté par les psychologues industriels et militaires pour sélectionner les cadres et les officiers. Il existe différentes techniques d'entretien (on questionne ou on laisse parler sans intervenir par exemple) mais la conversation se déroule toujours dans un climat bienveillant, dans lequel le sujet peut s'exprimer librement.
(SILLAMY Norbert. -Dictionnaire de la psychologie. -Larousse, 1989.)
Déf. 2 : L'entretien est utilisé en sciences sociales dans le but de recueillir des informations verbales. Il met face à face un enquêteur et un enquêté.
(BOUDON R.. -Dictionnaire de la sociologie. -Larousse, 1989.)";;BOUDON R.. -Dictionnaire de la sociologie. -Larousse, 1989.;164;1 > 16 > 164 > 164_98;L'entreprise et son management > Relations humaines > SCIENCE DU COMPORTEMENT > ENTRETIEN;1;1;zthes;https://aciege.org/Dct/Fra/Fra_164_98.html;0;6;1;1
211_15;4;terme;PROGRAMMATION LINEAIRE;LINEAR PROGRAMMING;"Technique mathématique permettant de trouver les valeurs à affecter à un ensemble de variables qui satisfassent des contraintes linéaires pour optimiser une fonction linéaire de ces mêmes variabes.
Source : Lexique de gestion, Dalloz,1986";;Lexique de gestion, Dalloz,1986.;211;2 > 21 > 211 > 211_15;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > PROGRAMMATION LINEAIRE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_15.html;0;0;0;1
211_18;4;terme;OPTIMISATION;OPTIMIZATION;"En mathématiques :
Méthode servant à localiser le maximum ou le minimum d'une fonction de variables soumises à certaines relations.
Source : Office québécois de la langue française (1968). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 19.12.2011)
En gestion :
Recherche de la solution qui permet de générer le meilleur résultat pour toute l'organisation parmi les solutions possibles d'un problème, compte tenu des contraintes ou des critères que l'on s'est fixés.
Source : Office québécois de la langue française (2004). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 19.12.2011)";;Office québécois de la langue française (1968). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 19.12.2011) En gestion : Recherche de la solution qui permet de générer le meilleur résultat pour toute l'organisation parmi les solutions possibles d'un problème, compte tenu des contraintes ou des critères que l'on s'est fixés. | Office québécois de la langue française (2004). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 19.12.2011).;211;2 > 21 > 211 > 211_18;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > OPTIMISATION;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_18.html;0;0;0;1
211_24;4;terme;MODELISATION;MODELIZATION;"Déf 1 : Représentation d'un phénomène ou d'un objet en vue d'en étudier les variations.
Source : Office québécois de la langue française (1975). Le Grand Dictionnaire terminologique [en ligne]. Disponible sur : http://www.granddictionnaire.com (consulté le 25-07-2006)
Déf 2 : Mise sous forme de modèle d'un phénomène ou d'un processus complexe.
Source : Office québécois de la langue française (1972). Le Grand Dictionnaire terminologique [en ligne]. Disponible sur : http://www.granddictionnaire.com (consulté le 25-07-2006)";;Office québécois de la langue française (1975). Le Grand Dictionnaire terminologique [en ligne]. Disponible sur : http://www.granddictionnaire.com (consulté le 25-07-2006). | Office québécois de la langue française (1972). Le Grand Dictionnaire terminologique [en ligne]. Disponible sur : http://www.granddictionnaire.com (consulté le 25-07-2006).;211;2 > 21 > 211 > 211_24;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > MODELISATION;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_24.html;0;0;0;1
211_25;4;terme;PROGRAMMATION MATHEMATIQUE;MATHEMATICAL PROGRAMMING;"Cf.Modèle mathématique: en recherche opérationnelle, representation schématique de l'ensemble du système étudié, mettant en évidence les données du problème et les relations entre les variables de décision; la modification des variables donne les différentes éventualités ou ""stratégies"".
Source : Dictionnaire de l'organisation et de la gestion, Editions d'organisation, 1971";;Dictionnaire de l'organisation et de la gestion, Editions d'organisation, 1971.;211;2 > 21 > 211 > 211_25;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > PROGRAMMATION MATHEMATIQUE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_25.html;0;6;1;1
211_28;4;terme;AIDE A LA DECISION;DECISION AID;"Ensemble des outils informatiques ou informatisés conçus pour faciliter la prise de décision.
Source : Office québécois de la langue française (1999). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 19.12.2011)";HELP FOR DECISIONS;Office québécois de la langue française (1999). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 19.12.2011).;211;2 > 21 > 211 > 211_28;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > AIDE A LA DECISION;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_28.html;0;4;1;1
211_32;4;terme;THEORIE DES GRAPHES;GRAPH THEORY;"Méthode utilisée pour résoudre certains problèmes de gestion (ordonnancement, programmation dynamique...)
Source : Lexique de gestion.- Dalloz, 1986";;Lexique de gestion.- Dalloz, 1986.;211;2 > 21 > 211 > 211_32;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > THEORIE DES GRAPHES;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_32.html;0;0;1;1
211_35;4;terme;RECHERCHE OPERATIONNELLE;OPERATIONAL RESEARCH;"Application de l'analyse scientifique au processus de prise de décision (sens général)
Méthodes mathématiques de modélisation, y compris des méthodes d'optimisation et de stimulation, qui sont souvent appliquées à l'étude d'une prise de décision rationnelle (sens technique) 
Source : Encyclopédie économique, Economica, 1984";;Encyclopédie économique, Economica, 1984.;211;2 > 21 > 211 > 211_35;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > RECHERCHE OPERATIONNELLE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_35.html;0;2;0;1
211_37;4;terme;THEORIE DE LA DECISION;DECISION THEORY;"En mathématiques (recherche opérationnelle) :
Théorie qui tend à dégager des règles de comportement rationnel susceptibles de guider un investisseur travaillant dans un environnement incertain ou concurrentiel.
Source : Office de la langue française, 1999 Le Grand dictionnaire terminologique [en ligne]. Disponible sur : < http://www.granddictionnaire.com > (consulté le 19.12.2011)
En Gestion :
Courant de pensée en sciences du comportement qui étudie le processus par lequel les éléments d'une situation-problème sont analysés en vue d'en arriver au choix d'une ou de plusieurs solutions possibles. Ce courant de pensée cherche aussi à décrire et à expliquer les dimensions rationnelles et socio-affectives de la prise de décision.
Source : Office québécois de la langue française (1996). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 19.12.2011)";;Office de la langue française, 1999 Le Grand dictionnaire terminologique [en ligne]. Disponible sur : < http://www.granddictionnaire.com > (consulté le 19.12.2011) En Gestion : Courant de pensée en sciences du comportement qui étudie le processus par lequel les éléments d'une situation-problème sont analysés en vue d'en arriver au choix d'une ou de plusieurs solutions possibles. Ce courant de pensée cherche aussi à décrire et à expliquer les dimensions rationnelles et socio-affectives de la prise de décision. | Office québécois de la langue française (1996). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 19.12.2011).;211;2 > 21 > 211 > 211_37;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > THEORIE DE LA DECISION;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_37.html;0;0;1;1
211_44;4;terme;PROGRAMMATION DYNAMIQUE;DYNAMIC PROGRAMMING;"Technique de recherche opérationnelle cherchant à définir une suite de décisions reliées entre elles en vue d'optimiser un résultat cumulé de l'ensemble des périodes correspondantes, par exemple, quantités à mettre en fabrication chaque mois, compte tenu des ventes et des frais de stockage pour maximiser le profit annuel.
Source : Lexique de gestion.- Dalloz,1986";;Lexique de gestion.- Dalloz,1986.;211;2 > 21 > 211 > 211_44;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > PROGRAMMATION DYNAMIQUE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_44.html;0;0;0;1
211_46;4;terme;PROGRAMMATION NON LINEAIRE;NONLINEAR PROGRAMMING;"Technique mathématique visant à définir un ensemble de valeurs à affecter à des variables soumises à des contraintes de façon à optimiser une fonction quelconque de ces mêmes variables.
Source : Lexique de gestion, Dalloz, 1986";;Lexique de gestion, Dalloz, 1986.;211;2 > 21 > 211 > 211_46;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > PROGRAMMATION NON LINEAIRE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_46.html;0;0;0;1
211_50;4;terme;LISSAGE;SMOOTHING;"Opération consistant à déduire d'un ensemble d'observations sur une grandeur physique donnée une courbe généralisée représentative de la moyenne des résultats. 
Source : Office québécois de la langue française (1980). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 29-05-2007)";;Office québécois de la langue française (1980). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 29-05-2007).;211;2 > 21 > 211 > 211_50;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > LISSAGE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_50.html;0;0;1;1
211_55;4;terme;MATHEMATIQUES;MATHEMATICS;"Ensemble des disciplines ayant pour objet l'étude des grandeurs, de leur comparaison, de leur mesure et considérées en ce qu'elles sont supposées former un tout organique.
Notes : Synonyme ancien de mathématiques. Repris actuellement 
L'emploi du singulier signifie que l'on a cessé de considérer comme indépendants les domaines mathématiques traditionnels : l'arithmétique, la géométrie, l'algèbre. Pour les tenants de cette conception, ces trois disciplines se fondent sur les mêmes structures construites à partir des notions d'ensemble et de relations. 
On utilisera les mathématiques ou la mathématique selon que l'on veut décrire cette discipline comme étant la réunion de domaines indépendants ou comme formant un tout organique.
Source : Office québécois de la langue française (1998). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 29-05-2007)";;Office québécois de la langue française (1998). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 29-05-2007).;211;2 > 21 > 211 > 211_55;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > MATHEMATIQUES;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_55.html;0;6;3;1
211_57;4;terme;ALGEBRE;ALGEBRA;"Partie des mathématiques où les grandeurs calculables et mesurables sont représentées par des lettres et des signes d'opérations ou de relations.
Source : Office québécois de la langue française (1974). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 29-05-2007)";;Office québécois de la langue française (1974). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 29-05-2007).;211;2 > 21 > 211 > 211_57;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > ALGEBRE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_57.html;0;8;0;1
211_62;4;terme;ANALYSE NUMERIQUE;NUMERICAL ANALYSIS;"- 1. Branche des mathématiques qui traite de la résolution de problèmes abstraits qui peuvent s'exprimer mathématiquement et qui est axée sur la recherche de solutions exactes ou de méthodes pour y parvenir.
Source : Office québécois de la langue française (2000). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 29-05-2007)
 2. Calcul effectué sur des nombres et selon certaines règles et algorithmes.
quasi-synonyme(s)
 analyse numérique n. f.
 calcul littéral n. m.
Le terme calcul numérique est souvent utilisé comme synonyme d'analyse numérique. Parfois, il s'emploie également par opposition à calcul littéral. 
Source : Office québécois de la langue française (2002). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 29-05-2007)";;Office québécois de la langue française (2000). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 29-05-2007) 2. Calcul effectué sur des nombres et selon certaines règles et algorithmes. quasi-synonyme(s) analyse numérique n. f. calcul littéral n. m. Le terme calcul numérique est souvent utilisé comme synonyme d'analyse numérique. Parfois, il s'emploie également par opposition à calcul littéral. | Office québécois de la langue française (2002). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : <http://www.granddictionnaire.com> (consulté le 29-05-2007).;211;2 > 21 > 211 > 211_62;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > ANALYSE NUMERIQUE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_62.html;0;12;0;1
211_64;4;terme;GEOMETRIE;GEOMETRY;"Partie des mathématiques consacrée à l'étude raisonnée des figures et des relations spatiales.
Source : Office québécois de la langue française (1973). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : < http://www.granddictionnaire.com > (consulté le 29-05-2007)";;Office québécois de la langue française (1973). Le Grand dictionnaire terminologique [en ligne]. Disponible sur : < http://www.granddictionnaire.com > (consulté le 29-05-2007).;211;2 > 21 > 211 > 211_64;Les outils pour gérer l'entreprise > Science des données > MATHEMATIQUES > GEOMETRIE;1;1;zthes;https://aciege.org/Dct/Fra/Fra_211_64.html;0;0;0;1
