concept_id;label_fr;synonym;lang;relation;source
112_26;DIMENSION DE L'ENTREPRISE;Company size;en;altLabel;zthes_UF
112_27;GRANDE ENTREPRISE;Groupe;fr;altLabel;site_employe_pour
112_27;GRANDE ENTREPRISE;Group;en;altLabel;zthes_UF
112_37;ENTREPRISE MULTINATIONALE;Entreprise internationale;fr;altLabel;site_employe_pour
112_37;ENTREPRISE MULTINATIONALE;Gestion de l'entreprise internationale;fr;altLabel;site_employe_pour
112_37;ENTREPRISE MULTINATIONALE;Internationalisation des entreprises;fr;altLabel;site_employe_pour
112_37;ENTREPRISE MULTINATIONALE;Corporate internationalization;en;altLabel;zthes_UF
112_37;ENTREPRISE MULTINATIONALE;International company management;en;altLabel;zthes_UF
112_37;ENTREPRISE MULTINATIONALE;International company;en;altLabel;zthes_UF
112_41;SECTEUR PUBLIC;Entreprise publique;fr;altLabel;site_employe_pour
112_41;SECTEUR PUBLIC;Nationalisation;fr;altLabel;site_employe_pour
112_41;SECTEUR PUBLIC;Nationalization;en;altLabel;zthes_UF
112_41;SECTEUR PUBLIC;Public enterprise;en;altLabel;zthes_UF
112_51;SECTEUR PRIVE;Entreprise privée;fr;altLabel;site_employe_pour
112_51;SECTEUR PRIVE;Privatisation;fr;altLabel;site_employe_pour
112_51;SECTEUR PRIVE;Private company;en;altLabel;zthes_UF
112_51;SECTEUR PRIVE;Privatization;en;altLabel;zthes_UF
112_58;ENTREPRISE LOCALE;Entreprise régionale;fr;altLabel;site_employe_pour
112_58;ENTREPRISE LOCALE;Regional company;en;altLabel;zthes_UF
112_66;COLLABORATION INTER ENTREPRISES;Réseau d'entreprises;fr;altLabel;site_employe_pour
112_66;COLLABORATION INTER ENTREPRISES;Network of enterprises;en;altLabel;zthes_UF
112_70;ENTREPRISE EN DIFFICULTE;Redressement d'entreprise;fr;altLabel;site_employe_pour
112_70;ENTREPRISE EN DIFFICULTE;Business turnaround;en;altLabel;zthes_UF
112_71;PEPINIERE D'ENTREPRISES;Incubateur;fr;altLabel;site_employe_pour
112_71;PEPINIERE D'ENTREPRISES;Incubator;en;altLabel;zthes_UF
112_78;SOUS TRAITANCE;Externalisation;fr;altLabel;site_employe_pour
112_78;SOUS TRAITANCE;Facilities management;fr;altLabel;site_employe_pour
112_78;SOUS TRAITANCE;Réinternalisation;fr;altLabel;site_employe_pour
112_78;SOUS TRAITANCE;Outsourcing;en;altLabel;zthes_UF
112_78;SOUS TRAITANCE;Facilities management;en;altLabel;zthes_UF
112_78;SOUS TRAITANCE;Backsourcing;en;altLabel;zthes_UF
112_80;CESSATION D'ACTIVITE;Fermeture de l'entreprise;fr;altLabel;site_employe_pour
112_80;CESSATION D'ACTIVITE;Corporate closure;en;altLabel;zthes_UF
112_82;INTRAPRENEURIAT;Essaimage;fr;altLabel;site_employe_pour
112_82;INTRAPRENEURIAT;Spin off;en;altLabel;zthes_UF
112_84;FUSION ACQUISITION;Absorption;fr;altLabel;site_employe_pour
112_84;FUSION ACQUISITION;Absorption;en;altLabel;zthes_UF
112_85;ALLIANCE STRATEGIQUE;Groupement d'entreprises;fr;altLabel;site_employe_pour
112_85;ALLIANCE STRATEGIQUE;Consortium;en;altLabel;zthes_UF
112_86;CLUSTER;District industriel;fr;altLabel;site_employe_pour
112_86;CLUSTER;Pôle de compétitivité;fr;altLabel;site_employe_pour
112_86;CLUSTER;Système productif local;fr;altLabel;site_employe_pour
112_86;CLUSTER;Industrial district;en;altLabel;zthes_UF
112_86;CLUSTER;Industrial cluster;en;altLabel;zthes_UF
112_86;CLUSTER;Local production system;en;altLabel;zthes_UF
112_89;SPECIALISATION;Division du travail;fr;altLabel;site_employe_pour
112_89;SPECIALISATION;Division of labor;en;altLabel;zthes_UF
112_91;TRANSMISSION D'ENTREPRISE;RES;fr;altLabel;site_employe_pour
112_91;TRANSMISSION D'ENTREPRISE;Rachat d'entreprise;fr;altLabel;site_employe_pour
112_91;TRANSMISSION D'ENTREPRISE;Reprise d'entreprise par les salariés;fr;altLabel;site_employe_pour
112_91;TRANSMISSION D'ENTREPRISE;Corporate repurchase;en;altLabel;zthes_UF
112_91;TRANSMISSION D'ENTREPRISE;Employees buy out;en;altLabel;zthes_UF
112_91;TRANSMISSION D'ENTREPRISE;LMBO;en;altLabel;zthes_UF
112_94;LBO;Achat avec effet de levier;fr;altLabel;site_employe_pour
112_94;LBO;Acquisition par emprunt;fr;altLabel;site_employe_pour
112_94;LBO;Leveraged buyout;en;altLabel;zthes_UF
112_94;LBO;Leverage Buy Out;en;altLabel;zthes_UF
113_18;TABLEAU DE BORD;Balance score card;fr;altLabel;site_employe_pour
113_18;TABLEAU DE BORD;Balance score card;en;altLabel;zthes_UF
113_37;PLAN DE DEVELOPPEMENT;Plan d'affaires;fr;altLabel;site_employe_pour
113_37;PLAN DE DEVELOPPEMENT;Business plan;en;altLabel;zthes_UF
113_43;OBJECTIF DE L'ENTREPRISE;Programme de l'entreprise;fr;altLabel;site_employe_pour
113_43;OBJECTIF DE L'ENTREPRISE;Projet d'entreprise;fr;altLabel;site_employe_pour
113_43;OBJECTIF DE L'ENTREPRISE;Corporate project;en;altLabel;zthes_UF
113_43;OBJECTIF DE L'ENTREPRISE;Corporate program;en;altLabel;zthes_UF
113_51;GESTION DE LA QUALITE;Cercle de qualité;fr;altLabel;site_employe_pour
113_51;GESTION DE LA QUALITE;Qualité totale;fr;altLabel;site_employe_pour
113_51;GESTION DE LA QUALITE;TQM;fr;altLabel;site_employe_pour
113_51;GESTION DE LA QUALITE;Total quality;en;altLabel;zthes_UF
113_51;GESTION DE LA QUALITE;TQM;en;altLabel;zthes_UF
113_51;GESTION DE LA QUALITE;Quality circle;en;altLabel;zthes_UF
113_55;STRATEGIE;Management stratégique;fr;altLabel;site_employe_pour
113_55;STRATEGIE;Strategie d'entreprise;fr;altLabel;site_employe_pour
113_55;STRATEGIE;Strategic management;en;altLabel;zthes_UF
113_55;STRATEGIE;Corporate strategy;en;altLabel;zthes_UF
113_63;DIAGNOSTIC STRATEGIQUE;Audit;fr;altLabel;site_employe_pour
113_63;DIAGNOSTIC STRATEGIQUE;Autodiagnostic;fr;altLabel;site_employe_pour
113_63;DIAGNOSTIC STRATEGIQUE;Contrôle interne;fr;altLabel;site_employe_pour
113_63;DIAGNOSTIC STRATEGIQUE;Diagnostic d'entreprise;fr;altLabel;site_employe_pour
113_63;DIAGNOSTIC STRATEGIQUE;Internal control;en;altLabel;zthes_UF
113_63;DIAGNOSTIC STRATEGIQUE;Self diagnostic;en;altLabel;zthes_UF
113_63;DIAGNOSTIC STRATEGIQUE;Company diagnosis;en;altLabel;zthes_UF
113_63;DIAGNOSTIC STRATEGIQUE;Audit;en;altLabel;zthes_UF
113_75;INTELLIGENCE ECONOMIQUE;Veille concurrentielle;fr;altLabel;site_employe_pour
113_75;INTELLIGENCE ECONOMIQUE;Competitive intelligence;en;altLabel;zthes_UF
113_77;PROSPECTIVE;Futurologie;fr;altLabel;site_employe_pour
113_77;PROSPECTIVE;Futurology;en;altLabel;zthes_UF
121_02;BIEN DURABLE;Bien de consommation durable;fr;altLabel;site_employe_pour
121_02;BIEN DURABLE;Marché de renouvellement;fr;altLabel;site_employe_pour
121_02;BIEN DURABLE;Consumer durable good;en;altLabel;zthes_UF
121_02;BIEN DURABLE;Renewal market;en;altLabel;zthes_UF
121_06;MARKETING ACHAT;Marketing amont;fr;altLabel;site_employe_pour
121_06;MARKETING ACHAT;Upstream marketing;en;altLabel;zthes_UF
121_09;MARKETING POLITIQUE;Marketing territorial;fr;altLabel;site_employe_pour
121_09;MARKETING POLITIQUE;Territorial marketing;en;altLabel;zthes_UF
121_11;CYCLE DE VIE DE PRODUIT;Eco-conception;fr;altLabel;site_employe_pour
121_11;CYCLE DE VIE DE PRODUIT;Ecodesign;en;altLabel;zthes_UF
121_14;BIEN DE GRANDE CONSOMMATION;Bien de consommation courante;fr;altLabel;site_employe_pour
121_14;BIEN DE GRANDE CONSOMMATION;Current consumer good;en;altLabel;zthes_UF
121_16;MARKETING INDUSTRIEL;Marketing business to business;fr;altLabel;site_employe_pour
121_16;MARKETING INDUSTRIEL;Marketing d'affaires;fr;altLabel;site_employe_pour
121_16;MARKETING INDUSTRIEL;Marketing de projet;fr;altLabel;site_employe_pour
121_16;MARKETING INDUSTRIEL;Business to business marketing;en;altLabel;zthes_UF
121_16;MARKETING INDUSTRIEL;Project marketing;en;altLabel;zthes_UF
121_16;MARKETING INDUSTRIEL;Business marketing;en;altLabel;zthes_UF
121_18;MARKETING FINANCIER;Marketing bancaire;fr;altLabel;site_employe_pour
121_18;MARKETING FINANCIER;Marketing en assurance;fr;altLabel;site_employe_pour
121_18;MARKETING FINANCIER;Bank marketing;en;altLabel;zthes_UF
121_18;MARKETING FINANCIER;Insurance marketing;en;altLabel;zthes_UF
121_19;MARKETING ENVIRONNEMENTAL;Marketing vert;fr;altLabel;site_employe_pour
121_19;MARKETING ENVIRONNEMENTAL;Green marketing;en;altLabel;zthes_UF
121_23;BIEN DE CONSOMMATION;Bien d'usage;fr;altLabel;site_employe_pour
121_23;BIEN DE CONSOMMATION;Right to use;en;altLabel;zthes_UF
121_26;MARKETING EXPERIENTIEL;Expérience de consommation;fr;altLabel;site_employe_pour
121_26;MARKETING EXPERIENTIEL;Consumption experience;en;altLabel;zthes_UF
121_27;MARKETING SENSORIEL;Marketing polysensoriel;fr;altLabel;site_employe_pour
121_27;MARKETING SENSORIEL;Neuromarketing;fr;altLabel;site_employe_pour
121_27;MARKETING SENSORIEL;Polysensorial marketing;en;altLabel;zthes_UF
121_27;MARKETING SENSORIEL;Neuromarketing;en;altLabel;zthes_UF
121_29;MARKETING SOCIAL;Marketing sociétal;fr;altLabel;site_employe_pour
121_29;MARKETING SOCIAL;Societal marketing;en;altLabel;zthes_UF
121_31;GESTION PAR CATEGORIE;Category management;fr;altLabel;site_employe_pour
121_31;GESTION PAR CATEGORIE;Category management;en;altLabel;zthes_UF
121_34;BIEN INDUSTRIEL;Bien d'équipement;fr;altLabel;site_employe_pour
121_34;BIEN INDUSTRIEL;Bien de consommation intermédiaire;fr;altLabel;site_employe_pour
121_34;BIEN INDUSTRIEL;Bien de production;fr;altLabel;site_employe_pour
121_34;BIEN INDUSTRIEL;Bien intermédiaire;fr;altLabel;site_employe_pour
121_34;BIEN INDUSTRIEL;Intermediate consumer good;en;altLabel;zthes_UF
121_34;BIEN INDUSTRIEL;Capital good;en;altLabel;zthes_UF
121_34;BIEN INDUSTRIEL;Capital equipment;en;altLabel;zthes_UF
121_34;BIEN INDUSTRIEL;Intermediate goods;en;altLabel;zthes_UF
121_36;MARKETING DE LA DISTRIBUTION;ECR;fr;altLabel;site_employe_pour
121_36;MARKETING DE LA DISTRIBUTION;Trade marketing;fr;altLabel;site_employe_pour
121_36;MARKETING DE LA DISTRIBUTION;ECR;en;altLabel;zthes_UF
121_36;MARKETING DE LA DISTRIBUTION;Trade marketing;en;altLabel;zthes_UF
121_37;MARKETING PARTICIPATIF;Crowdsourcing;fr;altLabel;site_employe_pour
121_37;MARKETING PARTICIPATIF;Crowdsourcing;en;altLabel;zthes_UF
121_38;RESEAU COMMERCIAL;Relations d'affaires;fr;altLabel;site_employe_pour
121_38;RESEAU COMMERCIAL;Business relations;en;altLabel;zthes_UF
121_47;WEBMARKETING;Emarketing;fr;altLabel;site_employe_pour
121_47;WEBMARKETING;Marketing digital;fr;altLabel;site_employe_pour
121_47;WEBMARKETING;Marketing mobile;fr;altLabel;site_employe_pour
121_47;WEBMARKETING;Emarketing;en;altLabel;zthes_UF
121_47;WEBMARKETING;Mobile marketing;en;altLabel;zthes_UF
121_47;WEBMARKETING;Digital marketing;en;altLabel;zthes_UF
121_52;POLITIQUE DE PRODUIT;Chef de produit;fr;altLabel;site_employe_pour
121_52;POLITIQUE DE PRODUIT;Product manager;en;altLabel;zthes_UF
121_53;POLITIQUE COMMERCIALE;Politique de distribution;fr;altLabel;site_employe_pour
121_53;POLITIQUE COMMERCIALE;Politique de marché;fr;altLabel;site_employe_pour
121_53;POLITIQUE COMMERCIALE;Distribution policy;en;altLabel;zthes_UF
121_53;POLITIQUE COMMERCIALE;Market policy;en;altLabel;zthes_UF
121_54;GESTION DE LA RELATION CLIENT;GRC;fr;altLabel;site_employe_pour
121_54;GESTION DE LA RELATION CLIENT;CRM;en;altLabel;zthes_UF
121_55;GESTION DU MARKETING;Gestion commerciale;fr;altLabel;site_employe_pour
121_55;GESTION DU MARKETING;Marketing aval;fr;altLabel;site_employe_pour
121_55;GESTION DU MARKETING;Mercatique;fr;altLabel;site_employe_pour
121_55;GESTION DU MARKETING;Commercial management;en;altLabel;zthes_UF
121_55;GESTION DU MARKETING;Downstream marketing;en;altLabel;zthes_UF
121_55;GESTION DU MARKETING;Marketing;en;altLabel;zthes_UF
121_57;MARKETING VIRAL;Bouche à oreille;fr;altLabel;site_employe_pour
121_57;MARKETING VIRAL;Buzz marketing;fr;altLabel;site_employe_pour
121_57;MARKETING VIRAL;Word of mouth marketing;en;altLabel;zthes_UF
121_57;MARKETING VIRAL;Marketing buzz;en;altLabel;zthes_UF
121_67;MARKETING STRATEGIQUE;Strategie marketing;fr;altLabel;site_employe_pour
121_67;MARKETING STRATEGIQUE;Marketing strategy;en;altLabel;zthes_UF
121_71;LANCEMENT DE PRODUIT;Concept de produit;fr;altLabel;site_employe_pour
121_71;LANCEMENT DE PRODUIT;Product concept;en;altLabel;zthes_UF
121_74;POLITIQUE DES PRIX;Prix imposé;fr;altLabel;site_employe_pour
121_74;POLITIQUE DES PRIX;Imposed price;en;altLabel;zthes_UF
121_76;THEORIE DU MARKETING;Concept du marketing;fr;altLabel;site_employe_pour
121_76;THEORIE DU MARKETING;Marketing concept;en;altLabel;zthes_UF
121_80;TEST DE PRODUIT;Blind test;fr;altLabel;site_employe_pour
121_80;TEST DE PRODUIT;Test de conditionnement;fr;altLabel;site_employe_pour
121_80;TEST DE PRODUIT;Blind test;en;altLabel;zthes_UF
121_80;TEST DE PRODUIT;Conditioning test;en;altLabel;zthes_UF
121_81;TEST DE MARCHE;Marché témoin;fr;altLabel;site_employe_pour
121_81;TEST DE MARCHE;Mini marché;fr;altLabel;site_employe_pour
121_81;TEST DE MARCHE;Pilot market;en;altLabel;zthes_UF
121_81;TEST DE MARCHE;Mini market;en;altLabel;zthes_UF
121_91;IMAGE DE MARQUE;E-réputation;fr;altLabel;site_employe_pour
121_91;IMAGE DE MARQUE;Image de l'entreprise;fr;altLabel;site_employe_pour
121_91;IMAGE DE MARQUE;Notoriété;fr;altLabel;site_employe_pour
121_91;IMAGE DE MARQUE;Réputation;fr;altLabel;site_employe_pour
121_91;IMAGE DE MARQUE;Corporate image;en;altLabel;zthes_UF
121_91;IMAGE DE MARQUE;Awareness;en;altLabel;zthes_UF
121_91;IMAGE DE MARQUE;Reputation;en;altLabel;zthes_UF
121_91;IMAGE DE MARQUE;E-reputation;en;altLabel;zthes_UF
121_92;MARQUE;Extension de marque;fr;altLabel;site_employe_pour
121_92;MARQUE;Logo;fr;altLabel;site_employe_pour
121_92;MARQUE;Brand stretching;en;altLabel;zthes_UF
121_92;MARQUE;Logo;en;altLabel;zthes_UF
121_94;FIXATION DES PRIX;Prix psychologique;fr;altLabel;site_employe_pour
121_94;FIXATION DES PRIX;Revenue management;fr;altLabel;site_employe_pour
121_94;FIXATION DES PRIX;Yield management;fr;altLabel;site_employe_pour
121_94;FIXATION DES PRIX;Revenue management;en;altLabel;zthes_UF
121_94;FIXATION DES PRIX;Yield management;en;altLabel;zthes_UF
121_94;FIXATION DES PRIX;Psychological price;en;altLabel;zthes_UF
121_95;PRIX DE DETAIL;Prix d'achat;fr;altLabel;site_employe_pour
121_95;PRIX DE DETAIL;Purchase price;en;altLabel;zthes_UF
122_14;CONSOMMATEUR INDUSTRIEL;Compte clé;fr;altLabel;site_employe_pour
122_14;CONSOMMATEUR INDUSTRIEL;Grand compte;fr;altLabel;site_employe_pour
122_14;CONSOMMATEUR INDUSTRIEL;Key account;en;altLabel;zthes_UF
122_14;CONSOMMATEUR INDUSTRIEL;Large account;en;altLabel;zthes_UF
122_28;PANEL;Sondage permanent;fr;altLabel;site_employe_pour
122_28;PANEL;Sample group;en;altLabel;zthes_UF
122_50;CONSUMERISME;Association de consommateurs;fr;altLabel;site_employe_pour
122_50;CONSUMERISME;Défense des consommateurs;fr;altLabel;site_employe_pour
122_50;CONSUMERISME;Consumer association;en;altLabel;zthes_UF
122_50;CONSUMERISME;Consumer protection;en;altLabel;zthes_UF
122_59;SEGMENTATION;Choix de la clientèle;fr;altLabel;site_employe_pour
122_59;SEGMENTATION;Niche;fr;altLabel;site_employe_pour
122_59;SEGMENTATION;Market niche;en;altLabel;zthes_UF
122_59;SEGMENTATION;Customer choice;en;altLabel;zthes_UF
122_70;INFORMATION DU CONSOMMATEUR;Aide au consommateur;fr;altLabel;site_employe_pour
122_70;INFORMATION DU CONSOMMATEUR;Consumer assistance;en;altLabel;zthes_UF
122_75;AGENCE D'ETUDE DE MARCHE;Cabinet d'étude de marché;fr;altLabel;site_employe_pour
122_75;AGENCE D'ETUDE DE MARCHE;Market research office;en;altLabel;zthes_UF
122_77;MARCHE;Marché de l'offre;fr;altLabel;site_employe_pour
122_77;MARCHE;Marché potentiel;fr;altLabel;site_employe_pour
122_77;MARCHE;Marché réel;fr;altLabel;site_employe_pour
122_77;MARCHE;Seller's market;en;altLabel;zthes_UF
122_77;MARCHE;Potential market;en;altLabel;zthes_UF
122_77;MARCHE;Real market;en;altLabel;zthes_UF
122_94;COMPORTEMENT DU CONSOMMATEUR;Avis consommateur;fr;altLabel;site_employe_pour
122_94;COMPORTEMENT DU CONSOMMATEUR;Comportement d'achat;fr;altLabel;site_employe_pour
122_94;COMPORTEMENT DU CONSOMMATEUR;Habitude de consommation;fr;altLabel;site_employe_pour
122_94;COMPORTEMENT DU CONSOMMATEUR;Customer review;en;altLabel;zthes_UF
122_94;COMPORTEMENT DU CONSOMMATEUR;Purchase behavior;en;altLabel;zthes_UF
122_94;COMPORTEMENT DU CONSOMMATEUR;Consumer habits;en;altLabel;zthes_UF
123_01;CENTRALE D'ACHAT;Groupement d'achat;fr;altLabel;site_employe_pour
123_01;CENTRALE D'ACHAT;Centralized purchasing;en;altLabel;zthes_UF
123_16;COMMERCE TRADITIONNEL;Commerce indépendant;fr;altLabel;site_employe_pour
123_16;COMMERCE TRADITIONNEL;Independent trade;en;altLabel;zthes_UF
123_31;COMMERCE DE GROS;Grossiste;fr;altLabel;site_employe_pour
123_31;COMMERCE DE GROS;Halles;fr;altLabel;site_employe_pour
123_31;COMMERCE DE GROS;Wholesaler;en;altLabel;zthes_UF
123_31;COMMERCE DE GROS;Covered market;en;altLabel;zthes_UF
123_33;COMMERCE DE DETAIL;Commerce ambulant;fr;altLabel;site_employe_pour
123_33;COMMERCE DE DETAIL;Détaillant;fr;altLabel;site_employe_pour
123_33;COMMERCE DE DETAIL;Vente au détail;fr;altLabel;site_employe_pour
123_33;COMMERCE DE DETAIL;Travelling sales;en;altLabel;zthes_UF
123_33;COMMERCE DE DETAIL;Retailer;en;altLabel;zthes_UF
123_33;COMMERCE DE DETAIL;Retailing;en;altLabel;zthes_UF
123_42;CANAL DE DISTRIBUTION;Canal industriel;fr;altLabel;site_employe_pour
123_42;CANAL DE DISTRIBUTION;Canal pour bien de consommation;fr;altLabel;site_employe_pour
123_42;CANAL DE DISTRIBUTION;Circuit de distribution court;fr;altLabel;site_employe_pour
123_42;CANAL DE DISTRIBUTION;Short distribution channel;en;altLabel;zthes_UF
123_42;CANAL DE DISTRIBUTION;Industrial channel;en;altLabel;zthes_UF
123_42;CANAL DE DISTRIBUTION;Consumer goods channel;en;altLabel;zthes_UF
123_50;DISTRIBUTION PHYSIQUE;Distribution totale;fr;altLabel;site_employe_pour
123_50;DISTRIBUTION PHYSIQUE;Total distribution;en;altLabel;zthes_UF
123_55;DISTRIBUTION;Commerce;fr;altLabel;site_employe_pour
123_55;DISTRIBUTION;Référencement;fr;altLabel;site_employe_pour
123_55;DISTRIBUTION;Trade;en;altLabel;zthes_UF
123_55;DISTRIBUTION;Referencing;en;altLabel;zthes_UF
123_57;ENTREPRISE DE DISTRIBUTION;Distributeur;fr;altLabel;site_employe_pour
123_57;ENTREPRISE DE DISTRIBUTION;Gestion de l'entreprise de distribution;fr;altLabel;site_employe_pour
123_57;ENTREPRISE DE DISTRIBUTION;Distributor;en;altLabel;zthes_UF
123_57;ENTREPRISE DE DISTRIBUTION;Distribution company management;en;altLabel;zthes_UF
123_59;DISCOMPTEUR;Hard-discount;fr;altLabel;site_employe_pour
123_59;DISCOMPTEUR;Magasin de dégriffés;fr;altLabel;site_employe_pour
123_59;DISCOMPTEUR;Hard-discount;en;altLabel;zthes_UF
123_59;DISCOMPTEUR;Designer seconds store;en;altLabel;zthes_UF
123_62;POINT DE VENTE;Eclairage de magasin;fr;altLabel;site_employe_pour
123_62;POINT DE VENTE;Protection de magasin;fr;altLabel;site_employe_pour
123_62;POINT DE VENTE;Sonorisation de magasin;fr;altLabel;site_employe_pour
123_62;POINT DE VENTE;Store lighting;en;altLabel;zthes_UF
123_62;POINT DE VENTE;Store protection;en;altLabel;zthes_UF
123_62;POINT DE VENTE;Store sound system;en;altLabel;zthes_UF
123_74;MOBILIER DE MAGASIN;Comptoir;fr;altLabel;site_employe_pour
123_74;MOBILIER DE MAGASIN;Gondole;fr;altLabel;site_employe_pour
123_74;MOBILIER DE MAGASIN;Présentoir;fr;altLabel;site_employe_pour
123_74;MOBILIER DE MAGASIN;Counter;en;altLabel;zthes_UF
123_74;MOBILIER DE MAGASIN;Shelf;en;altLabel;zthes_UF
123_74;MOBILIER DE MAGASIN;Display unit;en;altLabel;zthes_UF
123_80;PLV;Publicite sur le lieu de vente;fr;altLabel;site_employe_pour
123_80;PLV;Vitrine;fr;altLabel;site_employe_pour
123_80;PLV;Point of sale advertising;en;altLabel;zthes_UF
123_80;PLV;Store window;en;altLabel;zthes_UF
123_81;MERCHANDISING;Agencement de rayon;fr;altLabel;site_employe_pour
123_81;MERCHANDISING;Etalage;fr;altLabel;site_employe_pour
123_81;MERCHANDISING;Mise en rayon;fr;altLabel;site_employe_pour
123_81;MERCHANDISING;Aisle arrangement;en;altLabel;zthes_UF
123_81;MERCHANDISING;Display;en;altLabel;zthes_UF
123_81;MERCHANDISING;Shelf filling;en;altLabel;zthes_UF
123_84;IMPLANTATION DE MAGASIN;Création de magasin;fr;altLabel;site_employe_pour
123_84;IMPLANTATION DE MAGASIN;Localisation de magasin;fr;altLabel;site_employe_pour
123_84;IMPLANTATION DE MAGASIN;Zone d'achalandage;fr;altLabel;site_employe_pour
123_84;IMPLANTATION DE MAGASIN;Store creation;en;altLabel;zthes_UF
123_84;IMPLANTATION DE MAGASIN;Store localization;en;altLabel;zthes_UF
123_84;IMPLANTATION DE MAGASIN;Trading area;en;altLabel;zthes_UF
123_86;CENTRE COMMERCIAL;Centre commercial régional;fr;altLabel;site_employe_pour
123_86;CENTRE COMMERCIAL;Galerie commerciale;fr;altLabel;site_employe_pour
123_86;CENTRE COMMERCIAL;Shopping arcade;en;altLabel;zthes_UF
123_86;CENTRE COMMERCIAL;Regional shopping center;en;altLabel;zthes_UF
123_90;ETIQUETAGE;Etiquette;fr;altLabel;site_employe_pour
123_90;ETIQUETAGE;Price tag;en;altLabel;zthes_UF
124_02;ENCHERE;Vente aux enchères;fr;altLabel;site_employe_pour
124_02;ENCHERE;Auction sale;en;altLabel;zthes_UF
124_11;VENTE PROMOTIONNELLE;Vente en solde;fr;altLabel;site_employe_pour
124_11;VENTE PROMOTIONNELLE;Vente à perte;fr;altLabel;site_employe_pour
124_11;VENTE PROMOTIONNELLE;Sale at a loss;en;altLabel;zthes_UF
124_11;VENTE PROMOTIONNELLE;Clearance sale;en;altLabel;zthes_UF
124_24;EXPORTATION;Incoterm;fr;altLabel;site_employe_pour
124_24;EXPORTATION;Incoterm;en;altLabel;zthes_UF
124_31;VENTE AUTOMATIQUE;Distributeur automatique;fr;altLabel;site_employe_pour
124_31;VENTE AUTOMATIQUE;Vending machine;en;altLabel;zthes_UF
124_34;COMPENSATION;Troc;fr;altLabel;site_employe_pour
124_34;COMPENSATION;Barter;en;altLabel;zthes_UF
124_37;SERVICE CLIENT;Aide au distributeur;fr;altLabel;site_employe_pour
124_37;SERVICE CLIENT;Réclamation;fr;altLabel;site_employe_pour
124_37;SERVICE CLIENT;Complaint;en;altLabel;zthes_UF
124_37;SERVICE CLIENT;Distributor assistance;en;altLabel;zthes_UF
124_40;VENTE GROUPEE;Vente couplée;fr;altLabel;site_employe_pour
124_40;VENTE GROUPEE;Tie-in-sale;en;altLabel;zthes_UF
124_46;VENTE ILLICITE;Vente illégale;fr;altLabel;site_employe_pour
124_46;VENTE ILLICITE;Vente parallèle;fr;altLabel;site_employe_pour
124_46;VENTE ILLICITE;Illegal sale;en;altLabel;zthes_UF
124_46;VENTE ILLICITE;Parallel sale;en;altLabel;zthes_UF
124_51;VENTE DIRECTE;Magasin d'usine;fr;altLabel;site_employe_pour
124_51;VENTE DIRECTE;Factory store;en;altLabel;zthes_UF
124_53;TECHNIQUE DE VENTE;Prospection commerciale;fr;altLabel;site_employe_pour
124_53;TECHNIQUE DE VENTE;Vente d'occasion;fr;altLabel;site_employe_pour
124_53;TECHNIQUE DE VENTE;Vente sur entrepôt;fr;altLabel;site_employe_pour
124_53;TECHNIQUE DE VENTE;Commercial prospecting;en;altLabel;zthes_UF
124_53;TECHNIQUE DE VENTE;Warehouse sale;en;altLabel;zthes_UF
124_55;VENTE;Vente locale;fr;altLabel;site_employe_pour
124_55;VENTE;Local sale;en;altLabel;zthes_UF
124_57;DIRECTION DES VENTES;Inspection des ventes;fr;altLabel;site_employe_pour
124_57;DIRECTION DES VENTES;Stimulation du réseau;fr;altLabel;site_employe_pour
124_57;DIRECTION DES VENTES;Sales inspection;en;altLabel;zthes_UF
124_57;DIRECTION DES VENTES;Network stimulation;en;altLabel;zthes_UF
124_62;MARKETING DIRECT;Marketing interactif;fr;altLabel;site_employe_pour
124_62;MARKETING DIRECT;Marketing one to one;fr;altLabel;site_employe_pour
124_62;MARKETING DIRECT;Marketing relationnel;fr;altLabel;site_employe_pour
124_62;MARKETING DIRECT;Relationship marketing;en;altLabel;zthes_UF
124_62;MARKETING DIRECT;One to one marketing;en;altLabel;zthes_UF
124_62;MARKETING DIRECT;Interactive marketing;en;altLabel;zthes_UF
124_67;CONDITION DE VENTE;Bon de réduction;fr;altLabel;site_employe_pour
124_67;CONDITION DE VENTE;Ristourne;fr;altLabel;site_employe_pour
124_67;CONDITION DE VENTE;Vente à prime;fr;altLabel;site_employe_pour
124_67;CONDITION DE VENTE;Coupon;en;altLabel;zthes_UF
124_67;CONDITION DE VENTE;Rebate;en;altLabel;zthes_UF
124_67;CONDITION DE VENTE;Sale with premium;en;altLabel;zthes_UF
124_71;VENTE A DISTANCE;Téléachat;fr;altLabel;site_employe_pour
124_71;VENTE A DISTANCE;VPC;fr;altLabel;site_employe_pour
124_71;VENTE A DISTANCE;Vente par correspondance;fr;altLabel;site_employe_pour
124_71;VENTE A DISTANCE;Teleshopping;en;altLabel;zthes_UF
124_71;VENTE A DISTANCE;Mail order selling;en;altLabel;zthes_UF
124_71;VENTE A DISTANCE;Direct mail sales;en;altLabel;zthes_UF
124_77;PRIX DE VENTE;Prix du marché;fr;altLabel;site_employe_pour
124_77;PRIX DE VENTE;Tarif;fr;altLabel;site_employe_pour
124_77;PRIX DE VENTE;Market price;en;altLabel;zthes_UF
124_77;PRIX DE VENTE;Tariff;en;altLabel;zthes_UF
