sous_groupe;descripteur_code;descripteur;relation;cible_code;cible_libelle;cible_url
222;222_77;AUDIOVISUEL;terme_generique;222_75;MEDIA;https://aciege.org/Dct/Fra/Fra_222_75.html
222;222_77;AUDIOVISUEL;terme_specifique;222_89;FILM D'ENTREPRISE;https://aciege.org/Dct/Fra/Fra_222_89.html
222;222_77;AUDIOVISUEL;terme_specifique;222_96;RADIO;https://aciege.org/Dct/Fra/Fra_222_96.html
222;222_77;AUDIOVISUEL;terme_specifique;222_98;TELEVISION;https://aciege.org/Dct/Fra/Fra_222_98.html
222;222_77;AUDIOVISUEL;terme_specifique;222_97;VIDEO;https://aciege.org/Dct/Fra/Fra_222_97.html
222;222_55;COMMUNICATION;terme_specifique;222_58;COMMUNICATION DE GROUPE;https://aciege.org/Dct/Fra/Fra_222_58.html
222;222_55;COMMUNICATION;terme_specifique;222_13;COMMUNICATION ECRITE;https://aciege.org/Dct/Fra/Fra_222_13.html
222;222_55;COMMUNICATION;terme_specifique;222_34;COMMUNICATION INTERCULTURELLE;https://aciege.org/Dct/Fra/Fra_222_34.html
222;222_55;COMMUNICATION;terme_specifique;222_22;COMMUNICATION NON VERBALE;https://aciege.org/Dct/Fra/Fra_222_22.html
222;222_55;COMMUNICATION;terme_specifique;222_15;COMMUNICATION ORALE;https://aciege.org/Dct/Fra/Fra_222_15.html
222;222_55;COMMUNICATION;terme_specifique;222_02;COMMUNICATION PAR L'IMAGE;https://aciege.org/Dct/Fra/Fra_222_02.html
222;222_55;COMMUNICATION;terme_specifique;222_75;MEDIA;https://aciege.org/Dct/Fra/Fra_222_75.html
222;222_55;COMMUNICATION;terme_specifique;222_45;NEGOCIATION;https://aciege.org/Dct/Fra/Fra_222_45.html
222;222_55;COMMUNICATION;terme_specifique;222_46;PERSUASION;https://aciege.org/Dct/Fra/Fra_222_46.html
222;222_55;COMMUNICATION;terme_specifique;222_63;POLITIQUE DE COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_63.html
222;222_55;COMMUNICATION;employe_pour;Co_2647;Communication humaine;https://aciege.org/Dct/Fra/Co_2647.html
222;222_55;COMMUNICATION;employe_pour;Th_3561;Théorie de la communication;https://aciege.org/Dct/Fra/Th_3561.html
222;222_58;COMMUNICATION DE GROUPE;terme_generique;222_55;COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_55.html
222;222_58;COMMUNICATION DE GROUPE;terme_specifique;222_37;CONFERENCE;https://aciege.org/Dct/Fra/Fra_222_37.html
222;222_58;COMMUNICATION DE GROUPE;terme_specifique;222_29;CONGRES;https://aciege.org/Dct/Fra/Fra_222_29.html
222;222_58;COMMUNICATION DE GROUPE;terme_specifique;222_17;DISCOURS;https://aciege.org/Dct/Fra/Fra_222_17.html
222;222_58;COMMUNICATION DE GROUPE;terme_specifique;222_27;EXPOSE;https://aciege.org/Dct/Fra/Fra_222_27.html
222;222_58;COMMUNICATION DE GROUPE;terme_specifique;222_59;REUNION;https://aciege.org/Dct/Fra/Fra_222_59.html
222;222_13;COMMUNICATION ECRITE;terme_generique;222_55;COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_55.html
222;222_61;COMMUNICATION EVENEMENTIELLE;terme_generique;222_63;POLITIQUE DE COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_63.html
222;222_62;COMMUNICATION INSTITUTIONNELLE;terme_generique;222_63;POLITIQUE DE COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_63.html
222;222_62;COMMUNICATION INSTITUTIONNELLE;terme_specifique;222_60;MECENAT;https://aciege.org/Dct/Fra/Fra_222_60.html
222;222_62;COMMUNICATION INSTITUTIONNELLE;employe_pour;Pu_3381;Publicité institutionnelle;https://aciege.org/Dct/Fra/Pu_3381.html
222;222_34;COMMUNICATION INTERCULTURELLE;terme_generique;222_55;COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_55.html
222;222_53;COMMUNICATION INTERNE;terme_generique;222_63;POLITIQUE DE COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_63.html
222;222_53;COMMUNICATION INTERNE;terme_specifique;222_31;INFORMATION ASCENDANTE;https://aciege.org/Dct/Fra/Fra_222_31.html
222;222_53;COMMUNICATION INTERNE;terme_specifique;222_51;INFORMATION DU PERSONNEL;https://aciege.org/Dct/Fra/Fra_222_51.html
222;222_53;COMMUNICATION INTERNE;terme_specifique;222_33;INFORMATION LATERALE;https://aciege.org/Dct/Fra/Fra_222_33.html
222;222_53;COMMUNICATION INTERNE;employe_pour;Ma_3175;Marketing interne;https://aciege.org/Dct/Fra/Ma_3175.html
222;222_22;COMMUNICATION NON VERBALE;terme_generique;222_55;COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_55.html
222;222_22;COMMUNICATION NON VERBALE;employe_pour;Sy_3525;Synergologie;https://aciege.org/Dct/Fra/Sy_3525.html
222;222_15;COMMUNICATION ORALE;terme_generique;222_55;COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_55.html
222;222_02;COMMUNICATION PAR L'IMAGE;terme_generique;222_55;COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_55.html
222;222_37;CONFERENCE;terme_generique;222_58;COMMUNICATION DE GROUPE;https://aciege.org/Dct/Fra/Fra_222_58.html
222;222_29;CONGRES;terme_generique;222_58;COMMUNICATION DE GROUPE;https://aciege.org/Dct/Fra/Fra_222_58.html
222;222_17;DISCOURS;terme_generique;222_58;COMMUNICATION DE GROUPE;https://aciege.org/Dct/Fra/Fra_222_58.html
222;222_17;DISCOURS;employe_pour;Ar_2465;Argumentation;https://aciege.org/Dct/Fra/Ar_2465.html
222;222_17;DISCOURS;employe_pour;Rh_3440;Rhétorique;https://aciege.org/Dct/Fra/Rh_3440.html
222;222_27;EXPOSE;terme_generique;222_58;COMMUNICATION DE GROUPE;https://aciege.org/Dct/Fra/Fra_222_58.html
222;222_27;EXPOSE;employe_pour;Co_2635;Commentaire;https://aciege.org/Dct/Fra/Co_2635.html
222;222_89;FILM D'ENTREPRISE;terme_generique;222_77;AUDIOVISUEL;https://aciege.org/Dct/Fra/Fra_222_77.html
222;222_31;INFORMATION ASCENDANTE;terme_generique;222_53;COMMUNICATION INTERNE;https://aciege.org/Dct/Fra/Fra_222_53.html
222;222_31;INFORMATION ASCENDANTE;terme_specifique;222_30;SUGGESTION;https://aciege.org/Dct/Fra/Fra_222_30.html
222;222_51;INFORMATION DU PERSONNEL;terme_generique;222_53;COMMUNICATION INTERNE;https://aciege.org/Dct/Fra/Fra_222_53.html
222;222_33;INFORMATION LATERALE;terme_generique;222_53;COMMUNICATION INTERNE;https://aciege.org/Dct/Fra/Fra_222_53.html
222;222_70;JOURNAL D'ENTREPRISE;terme_generique;222_83;PRESSE;https://aciege.org/Dct/Fra/Fra_222_83.html
222;222_60;MECENAT;terme_generique;222_62;COMMUNICATION INSTITUTIONNELLE;https://aciege.org/Dct/Fra/Fra_222_62.html
222;222_75;MEDIA;terme_generique;222_55;COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_55.html
222;222_75;MEDIA;terme_specifique;222_77;AUDIOVISUEL;https://aciege.org/Dct/Fra/Fra_222_77.html
222;222_75;MEDIA;terme_specifique;222_83;PRESSE;https://aciege.org/Dct/Fra/Fra_222_83.html
222;222_45;NEGOCIATION;terme_generique;222_55;COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_55.html
222;222_45;NEGOCIATION;employe_pour;Th_3563;Théorie de la négociation;https://aciege.org/Dct/Fra/Th_3563.html
222;222_46;PERSUASION;terme_generique;222_55;COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_55.html
222;222_46;PERSUASION;terme_specifique;222_26;PROPAGANDE;https://aciege.org/Dct/Fra/Fra_222_26.html
222;222_46;PERSUASION;terme_specifique;222_36;SLOGAN;https://aciege.org/Dct/Fra/Fra_222_36.html
222;222_63;POLITIQUE DE COMMUNICATION;terme_generique;222_55;COMMUNICATION;https://aciege.org/Dct/Fra/Fra_222_55.html
222;222_63;POLITIQUE DE COMMUNICATION;terme_specifique;222_61;COMMUNICATION EVENEMENTIELLE;https://aciege.org/Dct/Fra/Fra_222_61.html
222;222_63;POLITIQUE DE COMMUNICATION;terme_specifique;222_62;COMMUNICATION INSTITUTIONNELLE;https://aciege.org/Dct/Fra/Fra_222_62.html
222;222_63;POLITIQUE DE COMMUNICATION;terme_specifique;222_53;COMMUNICATION INTERNE;https://aciege.org/Dct/Fra/Fra_222_53.html
222;222_63;POLITIQUE DE COMMUNICATION;employe_pour;Ac_2384;Accueil;https://aciege.org/Dct/Fra/Ac_2384.html
222;222_83;PRESSE;terme_generique;222_75;MEDIA;https://aciege.org/Dct/Fra/Fra_222_75.html
222;222_83;PRESSE;terme_specifique;222_70;JOURNAL D'ENTREPRISE;https://aciege.org/Dct/Fra/Fra_222_70.html
222;222_83;PRESSE;terme_specifique;222_71;PRESSE GENERALISTE;https://aciege.org/Dct/Fra/Fra_222_71.html
222;222_83;PRESSE;terme_specifique;222_91;PRESSE GRAND PUBLIC;https://aciege.org/Dct/Fra/Fra_222_91.html
222;222_83;PRESSE;terme_specifique;222_92;PRESSE GRATUITE;https://aciege.org/Dct/Fra/Fra_222_92.html
222;222_83;PRESSE;terme_specifique;222_93;PRESSE MAGAZINE;https://aciege.org/Dct/Fra/Fra_222_93.html
222;222_83;PRESSE;terme_specifique;222_90;PRESSE PROFESSIONNELLE;https://aciege.org/Dct/Fra/Fra_222_90.html
222;222_83;PRESSE;terme_specifique;222_94;PRESSE QUOTIDIENNE;https://aciege.org/Dct/Fra/Fra_222_94.html
222;222_83;PRESSE;terme_specifique;222_81;PRESSE SPECIALISEE;https://aciege.org/Dct/Fra/Fra_222_81.html
222;222_71;PRESSE GENERALISTE;terme_generique;222_83;PRESSE;https://aciege.org/Dct/Fra/Fra_222_83.html
222;222_91;PRESSE GRAND PUBLIC;terme_generique;222_83;PRESSE;https://aciege.org/Dct/Fra/Fra_222_83.html
222;222_92;PRESSE GRATUITE;terme_generique;222_83;PRESSE;https://aciege.org/Dct/Fra/Fra_222_83.html
222;222_93;PRESSE MAGAZINE;terme_generique;222_83;PRESSE;https://aciege.org/Dct/Fra/Fra_222_83.html
222;222_90;PRESSE PROFESSIONNELLE;terme_generique;222_83;PRESSE;https://aciege.org/Dct/Fra/Fra_222_83.html
222;222_94;PRESSE QUOTIDIENNE;terme_generique;222_83;PRESSE;https://aciege.org/Dct/Fra/Fra_222_83.html
222;222_81;PRESSE SPECIALISEE;terme_generique;222_83;PRESSE;https://aciege.org/Dct/Fra/Fra_222_83.html
222;222_26;PROPAGANDE;terme_generique;222_46;PERSUASION;https://aciege.org/Dct/Fra/Fra_222_46.html
222;222_96;RADIO;terme_generique;222_77;AUDIOVISUEL;https://aciege.org/Dct/Fra/Fra_222_77.html
222;222_59;REUNION;terme_generique;222_58;COMMUNICATION DE GROUPE;https://aciege.org/Dct/Fra/Fra_222_58.html
222;222_59;REUNION;employe_pour;Re_3472;Réunion d'information;https://aciege.org/Dct/Fra/Re_3472.html
222;222_36;SLOGAN;terme_generique;222_46;PERSUASION;https://aciege.org/Dct/Fra/Fra_222_46.html
222;222_30;SUGGESTION;terme_generique;222_31;INFORMATION ASCENDANTE;https://aciege.org/Dct/Fra/Fra_222_31.html
222;222_30;SUGGESTION;employe_pour;Bo_2537;Boîte à idées;https://aciege.org/Dct/Fra/Bo_2537.html
222;222_98;TELEVISION;terme_generique;222_77;AUDIOVISUEL;https://aciege.org/Dct/Fra/Fra_222_77.html
222;222_97;VIDEO;terme_generique;222_77;AUDIOVISUEL;https://aciege.org/Dct/Fra/Fra_222_77.html
222;222_97;VIDEO;employe_pour;Vi_3642;Vidéoclip;https://aciege.org/Dct/Fra/Vi_3642.html
222;222_97;VIDEO;employe_pour;Vi_3643;Vidéodisque;https://aciege.org/Dct/Fra/Vi_3643.html
222;222_97;VIDEO;employe_pour;Vi_3644;Vidéofilm;https://aciege.org/Dct/Fra/Vi_3644.html
223;223_51;ANALYSE DE L'INFORMATION;terme_generique;223_53;ENREGISTREMENT DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_53.html
223;223_51;ANALYSE DE L'INFORMATION;employe_pour;An_2438;Analyse documentaire;https://aciege.org/Dct/Fra/An_2438.html
223;223_51;ANALYSE DE L'INFORMATION;employe_pour;In_3059;Indexation;https://aciege.org/Dct/Fra/In_3059.html
223;223_51;ANALYSE DE L'INFORMATION;employe_pour;La_3107;Langage documentaire;https://aciege.org/Dct/Fra/La_3107.html
223;223_51;ANALYSE DE L'INFORMATION;employe_pour;Th_3566;Thésaurus;https://aciege.org/Dct/Fra/Th_3566.html
223;223_64;ARCHIVAGE;terme_generique;223_55;SCIENCE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_55.html
223;223_04;BANQUE DE DONNEES;terme_generique;223_15;SOURCE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_15.html
223;223_07;DISTORSION DE L'INFORMATION;terme_generique;223_37;TRANSMISSION DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_37.html
223;223_07;DISTORSION DE L'INFORMATION;employe_pour;De_2784;Désinformation;https://aciege.org/Dct/Fra/De_2784.html
223;223_07;DISTORSION DE L'INFORMATION;employe_pour;Ru_3445;Rumeur;https://aciege.org/Dct/Fra/Ru_3445.html
223;223_13;DOCUMENT;terme_generique;223_33;SUPPORT DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_33.html
223;223_13;DOCUMENT;terme_specifique;223_12;DOCUMENT NUMERIQUE;https://aciege.org/Dct/Fra/Fra_223_12.html
223;223_13;DOCUMENT;employe_pour;Li_3120;Littérature grise;https://aciege.org/Dct/Fra/Li_3120.html
223;223_13;DOCUMENT;employe_pour;Pu_3376;Publication;https://aciege.org/Dct/Fra/Pu_3376.html
223;223_12;DOCUMENT NUMERIQUE;terme_generique;223_13;DOCUMENT;https://aciege.org/Dct/Fra/Fra_223_13.html
223;223_12;DOCUMENT NUMERIQUE;employe_pour;Do_2754;Document électronique;https://aciege.org/Dct/Fra/Do_2754.html
223;223_53;ENREGISTREMENT DE L'INFORMATION;terme_generique;223_55;SCIENCE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_55.html
223;223_53;ENREGISTREMENT DE L'INFORMATION;terme_specifique;223_51;ANALYSE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_51.html
223;223_53;ENREGISTREMENT DE L'INFORMATION;terme_specifique;223_42;LECTURE OPTIQUE;https://aciege.org/Dct/Fra/Fra_223_42.html
223;223_53;ENREGISTREMENT DE L'INFORMATION;terme_specifique;223_33;SUPPORT DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_33.html
223;223_53;ENREGISTREMENT DE L'INFORMATION;employe_pour;Ca_2579;Catalogage;https://aciege.org/Dct/Fra/Ca_2579.html
223;223_53;ENREGISTREMENT DE L'INFORMATION;employe_pour;Co_2624;Codage de l'information;https://aciege.org/Dct/Fra/Co_2624.html
223;223_53;ENREGISTREMENT DE L'INFORMATION;employe_pour;Cr_2709;Cryptage;https://aciege.org/Dct/Fra/Cr_2709.html
223;223_44;GESTION DE CONTENU;terme_generique;223_55;SCIENCE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_55.html
223;223_56;INFORMATION;terme_generique;223_55;SCIENCE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_55.html
223;223_42;LECTURE OPTIQUE;terme_generique;223_53;ENREGISTREMENT DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_53.html
223;223_42;LECTURE OPTIQUE;employe_pour;Co_2625;Code barre;https://aciege.org/Dct/Fra/Co_2625.html
223;223_42;LECTURE OPTIQUE;employe_pour;Sc_3489;Scanner;https://aciege.org/Dct/Fra/Sc_3489.html
223;223_16;ORGANISME D'INFORMATION;terme_generique;223_35;RECHERCHE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_35.html
223;223_16;ORGANISME D'INFORMATION;employe_pour;Ar_2463;Archives;https://aciege.org/Dct/Fra/Ar_2463.html
223;223_16;ORGANISME D'INFORMATION;employe_pour;Bi_2517;Bibliothèque;https://aciege.org/Dct/Fra/Bi_2517.html
223;223_16;ORGANISME D'INFORMATION;employe_pour;Ce_2598;Centre de documentation;https://aciege.org/Dct/Fra/Ce_2598.html
223;223_16;ORGANISME D'INFORMATION;employe_pour;Me_3208;Médiathèque;https://aciege.org/Dct/Fra/Me_3208.html
223;223_35;RECHERCHE DE L'INFORMATION;terme_generique;223_55;SCIENCE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_55.html
223;223_35;RECHERCHE DE L'INFORMATION;terme_specifique;223_16;ORGANISME D'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_16.html
223;223_35;RECHERCHE DE L'INFORMATION;terme_specifique;223_15;SOURCE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_15.html
223;223_35;RECHERCHE DE L'INFORMATION;employe_pour;Re_3411;Recherche documentaire;https://aciege.org/Dct/Fra/Re_3411.html
223;223_18;RETENTION DE L'INFORMATION;terme_generique;223_37;TRANSMISSION DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_37.html
223;223_62;RFID;terme_generique;223_55;SCIENCE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_55.html
223;223_62;RFID;employe_pour;Ra_3401;Radio frequency identification;https://aciege.org/Dct/Fra/Ra_3401.html
223;223_55;SCIENCE DE L'INFORMATION;terme_specifique;223_64;ARCHIVAGE;https://aciege.org/Dct/Fra/Fra_223_64.html
223;223_55;SCIENCE DE L'INFORMATION;terme_specifique;223_53;ENREGISTREMENT DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_53.html
223;223_55;SCIENCE DE L'INFORMATION;terme_specifique;223_44;GESTION DE CONTENU;https://aciege.org/Dct/Fra/Fra_223_44.html
223;223_55;SCIENCE DE L'INFORMATION;terme_specifique;223_56;INFORMATION;https://aciege.org/Dct/Fra/Fra_223_56.html
223;223_55;SCIENCE DE L'INFORMATION;terme_specifique;223_35;RECHERCHE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_35.html
223;223_55;SCIENCE DE L'INFORMATION;terme_specifique;223_62;RFID;https://aciege.org/Dct/Fra/Fra_223_62.html
223;223_55;SCIENCE DE L'INFORMATION;terme_specifique;223_55;SCIENCE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_55.html
223;223_55;SCIENCE DE L'INFORMATION;terme_specifique;223_46;THEORIE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_46.html
223;223_55;SCIENCE DE L'INFORMATION;employe_pour;Ch_2615;Chaîne documentaire;https://aciege.org/Dct/Fra/Ch_2615.html
223;223_55;SCIENCE DE L'INFORMATION;employe_pour;Do_2755;Documentation;https://aciege.org/Dct/Fra/Do_2755.html
223;223_55;SCIENCE DE L'INFORMATION;employe_pour;Tr_3575;Traitement de l'information;https://aciege.org/Dct/Fra/Tr_3575.html
223;223_15;SOURCE DE L'INFORMATION;terme_generique;223_35;RECHERCHE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_35.html
223;223_15;SOURCE DE L'INFORMATION;terme_specifique;223_04;BANQUE DE DONNEES;https://aciege.org/Dct/Fra/Fra_223_04.html
223;223_15;SOURCE DE L'INFORMATION;employe_pour;So_3511;Source des données;https://aciege.org/Dct/Fra/So_3511.html
223;223_33;SUPPORT DE L'INFORMATION;terme_generique;223_53;ENREGISTREMENT DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_53.html
223;223_33;SUPPORT DE L'INFORMATION;terme_specifique;223_13;DOCUMENT;https://aciege.org/Dct/Fra/Fra_223_13.html
223;223_46;THEORIE DE L'INFORMATION;terme_generique;223_55;SCIENCE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_55.html
223;223_46;THEORIE DE L'INFORMATION;terme_specifique;223_37;TRANSMISSION DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_37.html
223;223_37;TRANSMISSION DE L'INFORMATION;terme_generique;223_46;THEORIE DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_46.html
223;223_37;TRANSMISSION DE L'INFORMATION;terme_specifique;223_07;DISTORSION DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_07.html
223;223_37;TRANSMISSION DE L'INFORMATION;terme_specifique;223_18;RETENTION DE L'INFORMATION;https://aciege.org/Dct/Fra/Fra_223_18.html
223;223_37;TRANSMISSION DE L'INFORMATION;employe_pour;DS_2727;DSI;https://aciege.org/Dct/Fra/DS_2727.html
223;223_37;TRANSMISSION DE L'INFORMATION;employe_pour;Di_2735;Diffusion sélective de l'information;https://aciege.org/Dct/Fra/Di_2735.html
224;224_23;CENTRE D'APPELS;terme_generique;224_44;SERVICE DE TELECOMMUNICATION;https://aciege.org/Dct/Fra/Fra_224_44.html
224;224_46;ECONOMIE NUMERIQUE;terme_generique;224_55;TIC;https://aciege.org/Dct/Fra/Fra_224_55.html
224;224_85;EDI;terme_generique;224_55;TIC;https://aciege.org/Dct/Fra/Fra_224_55.html
224;224_85;EDI;employe_pour;Ec_2801;Echange de Données Informatisé;https://aciege.org/Dct/Fra/Ec_2801.html
224;224_76;EDITION ELECTRONIQUE;terme_generique;224_55;TIC;https://aciege.org/Dct/Fra/Fra_224_55.html
224;224_76;EDITION ELECTRONIQUE;terme_specifique;224_86;GED;https://aciege.org/Dct/Fra/Fra_224_86.html
224;224_76;EDITION ELECTRONIQUE;employe_pour;Li_3121;Livre électronique;https://aciege.org/Dct/Fra/Li_3121.html
224;224_76;EDITION ELECTRONIQUE;employe_pour;PA_3279;PAO;https://aciege.org/Dct/Fra/PA_3279.html
224;224_76;EDITION ELECTRONIQUE;employe_pour;Pu_3377;Publication assistée par ordinateur;https://aciege.org/Dct/Fra/Pu_3377.html
224;224_76;EDITION ELECTRONIQUE;employe_pour;Pu_3378;Publication électronique;https://aciege.org/Dct/Fra/Pu_3378.html
224;224_32;EQUIPEMENT DE TELECOMMUNICATION;terme_generique;224_54;TELECOMMUNICATION;https://aciege.org/Dct/Fra/Fra_224_54.html
224;224_32;EQUIPEMENT DE TELECOMMUNICATION;terme_specifique;224_31;TELECOPIE;https://aciege.org/Dct/Fra/Fra_224_31.html
224;224_32;EQUIPEMENT DE TELECOMMUNICATION;terme_specifique;224_21;TELEPHONIE;https://aciege.org/Dct/Fra/Fra_224_21.html
224;224_62;EXTRANET;terme_generique;224_73;INTERNET;https://aciege.org/Dct/Fra/Fra_224_73.html
224;224_86;GED;terme_generique;224_76;EDITION ELECTRONIQUE;https://aciege.org/Dct/Fra/Fra_224_76.html
224;224_86;GED;terme_specifique;224_87;GROUPWARE;https://aciege.org/Dct/Fra/Fra_224_87.html
224;224_86;GED;employe_pour;Ar_2462;Archivage électronique;https://aciege.org/Dct/Fra/Ar_2462.html
224;224_86;GED;employe_pour;Ge_2938;Gestion électronique de document;https://aciege.org/Dct/Fra/Ge_2938.html
224;224_87;GROUPWARE;terme_generique;224_86;GED;https://aciege.org/Dct/Fra/Fra_224_86.html
224;224_87;GROUPWARE;terme_specifique;224_88;WORKFLOW;https://aciege.org/Dct/Fra/Fra_224_88.html
224;224_87;GROUPWARE;employe_pour;Co_2626;Collecticiel;https://aciege.org/Dct/Fra/Co_2626.html
224;224_87;GROUPWARE;employe_pour;Ou_3277;Outil collaboratif;https://aciege.org/Dct/Fra/Ou_3277.html
224;224_73;INTERNET;terme_generique;224_74;RESEAU DE TELECOMMUNICATION;https://aciege.org/Dct/Fra/Fra_224_74.html
224;224_73;INTERNET;terme_specifique;224_62;EXTRANET;https://aciege.org/Dct/Fra/Fra_224_62.html
224;224_73;INTERNET;terme_specifique;224_83;INTERNET DES OBJETS;https://aciege.org/Dct/Fra/Fra_224_83.html
224;224_73;INTERNET;terme_specifique;224_72;INTRANET;https://aciege.org/Dct/Fra/Fra_224_72.html
224;224_73;INTERNET;terme_specifique;224_63;MOTEUR DE RECHERCHE;https://aciege.org/Dct/Fra/Fra_224_63.html
224;224_73;INTERNET;terme_specifique;224_82;SITE INTERNET;https://aciege.org/Dct/Fra/Fra_224_82.html
224;224_73;INTERNET;terme_specifique;224_93;UX DESIGN;https://aciege.org/Dct/Fra/Fra_224_93.html
224;224_73;INTERNET;employe_pour;We_3649;Web;https://aciege.org/Dct/Fra/We_3649.html
224;224_83;INTERNET DES OBJETS;terme_generique;224_73;INTERNET;https://aciege.org/Dct/Fra/Fra_224_73.html
224;224_83;INTERNET DES OBJETS;employe_pour;Ob_3244;Objet connecté;https://aciege.org/Dct/Fra/Ob_3244.html
224;224_83;INTERNET DES OBJETS;employe_pour;Ob_3245;Objet intelligent;https://aciege.org/Dct/Fra/Ob_3245.html
224;224_72;INTRANET;terme_generique;224_73;INTERNET;https://aciege.org/Dct/Fra/Fra_224_73.html
224;224_72;INTRANET;employe_pour;Re_3466;Réseau social de l’entreprise;https://aciege.org/Dct/Fra/Re_3466.html
224;224_92;MEDIA SOCIAL;terme_generique;224_82;SITE INTERNET;https://aciege.org/Dct/Fra/Fra_224_82.html
224;224_92;MEDIA SOCIAL;employe_pour;Bl_2531;Blog;https://aciege.org/Dct/Fra/Bl_2531.html
224;224_92;MEDIA SOCIAL;employe_pour;Wi_3650;Wiki;https://aciege.org/Dct/Fra/Wi_3650.html
224;224_13;MESSAGERIE ELECTRONIQUE;terme_generique;224_44;SERVICE DE TELECOMMUNICATION;https://aciege.org/Dct/Fra/Fra_224_44.html
224;224_13;MESSAGERIE ELECTRONIQUE;employe_pour;Co_2701;Courrier électronique;https://aciege.org/Dct/Fra/Co_2701.html
224;224_13;MESSAGERIE ELECTRONIQUE;employe_pour;E-_2793;E-mail;https://aciege.org/Dct/Fra/E-_2793.html
224;224_63;MOTEUR DE RECHERCHE;terme_generique;224_73;INTERNET;https://aciege.org/Dct/Fra/Fra_224_73.html
224;224_57;MULTIMEDIA;terme_generique;224_55;TIC;https://aciege.org/Dct/Fra/Fra_224_55.html
224;224_74;RESEAU DE TELECOMMUNICATION;terme_generique;224_54;TELECOMMUNICATION;https://aciege.org/Dct/Fra/Fra_224_54.html
224;224_74;RESEAU DE TELECOMMUNICATION;terme_specifique;224_73;INTERNET;https://aciege.org/Dct/Fra/Fra_224_73.html
224;224_74;RESEAU DE TELECOMMUNICATION;employe_pour;RN_3399;RNIS;https://aciege.org/Dct/Fra/RN_3399.html
224;224_74;RESEAU DE TELECOMMUNICATION;employe_pour;Re_3463;Réseau local;https://aciege.org/Dct/Fra/Re_3463.html
224;224_74;RESEAU DE TELECOMMUNICATION;employe_pour;Re_3467;Réseau téléphonique commuté;https://aciege.org/Dct/Fra/Re_3467.html
224;224_74;RESEAU DE TELECOMMUNICATION;employe_pour;Tr_3581;Transpac;https://aciege.org/Dct/Fra/Tr_3581.html
224;224_44;SERVICE DE TELECOMMUNICATION;terme_generique;224_54;TELECOMMUNICATION;https://aciege.org/Dct/Fra/Fra_224_54.html
224;224_44;SERVICE DE TELECOMMUNICATION;terme_specifique;224_23;CENTRE D'APPELS;https://aciege.org/Dct/Fra/Fra_224_23.html
224;224_44;SERVICE DE TELECOMMUNICATION;terme_specifique;224_13;MESSAGERIE ELECTRONIQUE;https://aciege.org/Dct/Fra/Fra_224_13.html
224;224_44;SERVICE DE TELECOMMUNICATION;terme_specifique;224_24;TELECONFERENCE;https://aciege.org/Dct/Fra/Fra_224_24.html
224;224_44;SERVICE DE TELECOMMUNICATION;terme_specifique;224_25;TELEMATIQUE;https://aciege.org/Dct/Fra/Fra_224_25.html
224;224_44;SERVICE DE TELECOMMUNICATION;employe_pour;Te_3602;Téléservice;https://aciege.org/Dct/Fra/Te_3602.html
